Component_1,Smiles_1,Component_2,Smiles_2,T_EP,mu_1,log10_1,FreeE_1,H_int_1,H_MF_1,H_HB_1,H_vdW_1,mu_2,log10_2,FreeE_2,H_int_2,H_MF_2,H_HB_2,H_vdW_2
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],568.7,3.04094,-11.00286,-522108.5389,-3.20361,9.25637,-1.34855,-11.11143,1.78149,-13.18281,-495309.22775,-4.37544,7.05552,-2.31736,-9.1136
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],564.0,3.04094,-11.00286,-522108.5389,-3.20361,9.25637,-1.34855,-11.11143,1.78149,-13.18281,-495309.22775,-4.37544,7.05552,-2.31736,-9.1136
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],558.7,3.04094,-11.00286,-522108.5389,-3.20361,9.25637,-1.34855,-11.11143,1.78149,-13.18281,-495309.22775,-4.37544,7.05552,-2.31736,-9.1136
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],548.4,3.04094,-11.00286,-522108.5389,-3.20361,9.25637,-1.34855,-11.11143,1.78149,-13.18281,-495309.22775,-4.37544,7.05552,-2.31736,-9.1136
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],540.8,3.04094,-11.00286,-522108.5389,-3.20361,9.25637,-1.34855,-11.11143,1.78149,-13.18281,-495309.22775,-4.37544,7.05552,-2.31736,-9.1136
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],532.6,3.04094,-11.00286,-522108.5389,-3.20361,9.25637,-1.34855,-11.11143,1.78149,-13.18281,-495309.22775,-4.37544,7.05552,-2.31736,-9.1136
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],522.3,3.04094,-11.00286,-522108.5389,-3.20361,9.25637,-1.34855,-11.11143,1.78149,-13.18281,-495309.22775,-4.37544,7.05552,-2.31736,-9.1136
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],515.8,3.04094,-11.00286,-522108.5389,-3.20361,9.25637,-1.34855,-11.11143,1.78149,-13.18281,-495309.22775,-4.37544,7.05552,-2.31736,-9.1136
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],503.3,3.04094,-11.00286,-522108.5389,-3.20361,9.25637,-1.34855,-11.11143,1.78149,-13.18281,-495309.22775,-4.37544,7.05552,-2.31736,-9.1136
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],514.6,3.04094,-11.00286,-522108.5389,-3.20361,9.25637,-1.34855,-11.11143,1.78149,-13.18281,-495309.22775,-4.37544,7.05552,-2.31736,-9.1136
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],526.4,3.04094,-11.00286,-522108.5389,-3.20361,9.25637,-1.34855,-11.11143,1.78149,-13.18281,-495309.22775,-4.37544,7.05552,-2.31736,-9.1136
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],530.4,3.04094,-11.00286,-522108.5389,-3.20361,9.25637,-1.34855,-11.11143,1.78149,-13.18281,-495309.22775,-4.37544,7.05552,-2.31736,-9.1136
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],534.5,3.04094,-11.00286,-522108.5389,-3.20361,9.25637,-1.34855,-11.11143,1.78149,-13.18281,-495309.22775,-4.37544,7.05552,-2.31736,-9.1136
[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],573.4,1.33339,-11.61756,-620811.34128,-6.06191,9.67675,-1.29342,-14.44524,1.90161,-13.09472,-495309.10763,-4.62944,6.77487,-2.29207,-9.11224
[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],563.2,1.33339,-11.61756,-620811.34128,-6.06191,9.67675,-1.29342,-14.44524,1.90161,-13.09472,-495309.10763,-4.62944,6.77487,-2.29207,-9.11224
[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],542.9,1.33339,-11.61756,-620811.34128,-6.06191,9.67675,-1.29342,-14.44524,1.90161,-13.09472,-495309.10763,-4.62944,6.77487,-2.29207,-9.11224
[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],531.7,1.33339,-11.61756,-620811.34128,-6.06191,9.67675,-1.29342,-14.44524,1.90161,-13.09472,-495309.10763,-4.62944,6.77487,-2.29207,-9.11224
[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],518.8,1.33339,-11.61756,-620811.34128,-6.06191,9.67675,-1.29342,-14.44524,1.90161,-13.09472,-495309.10763,-4.62944,6.77487,-2.29207,-9.11224
[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],497.7,1.33339,-11.61756,-620811.34128,-6.06191,9.67675,-1.29342,-14.44524,1.90161,-13.09472,-495309.10763,-4.62944,6.77487,-2.29207,-9.11224
[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],478.2,1.33339,-11.61756,-620811.34128,-6.06191,9.67675,-1.29342,-14.44524,1.90161,-13.09472,-495309.10763,-4.62944,6.77487,-2.29207,-9.11224
[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],484.8,1.33339,-11.61756,-620811.34128,-6.06191,9.67675,-1.29342,-14.44524,1.90161,-13.09472,-495309.10763,-4.62944,6.77487,-2.29207,-9.11224
[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],490.9,1.33339,-11.61756,-620811.34128,-6.06191,9.67675,-1.29342,-14.44524,1.90161,-13.09472,-495309.10763,-4.62944,6.77487,-2.29207,-9.11224
[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],496.6,1.33339,-11.61756,-620811.34128,-6.06191,9.67675,-1.29342,-14.44524,1.90161,-13.09472,-495309.10763,-4.62944,6.77487,-2.29207,-9.11224
[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],500.4,1.33339,-11.61756,-620811.34128,-6.06191,9.67675,-1.29342,-14.44524,1.90161,-13.09472,-495309.10763,-4.62944,6.77487,-2.29207,-9.11224
[N4444]Br,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],Malonic Acid,O=C(O)CC(=O)O,255.17,-2.56006,-13.95328,-2046187.37663,-18.40604,7.21396,-8.78369,-16.83631,-4.52536,-3.65961,-262205.9961,-11.46602,2.20129,-8.4315,-5.23581
[N4444]Br,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],Oxalic Acid,O=C(O)C(=O)O,250.99,-2.65592,-14.02358,-2046187.47249,-20.0393,7.18567,-10.36152,-16.86344,-5.2542,-4.26834,-237521.5022,-12.30181,1.85114,-9.76702,-4.38593
[N4444]Br,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],Suberic Acid,O=C(O)CCCCCCC(=O)O,315.9,-2.2224,-13.70564,-2046187.03897,-16.25523,7.62838,-6.90312,-16.98049,-5.33178,-4.85008,-385592.6429,-13.11138,4.11785,-7.03192,-10.19731
[N4444]Br,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],Succinic Acid,O=C(O)CCC(=O)O,352.6,-2.34029,-13.7921,-2046187.15686,-17.00874,7.51434,-7.6132,-16.90988,-4.31194,-3.20836,-286886.16083,-10.92048,2.73127,-7.3867,-6.26506
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],Arginine,NC(=[NH2+])NCCC[C@H](N)C(=O)[O-],298.22,0.25815,-12.67885,-719517.71194,-13.22266,8.48953,-4.33036,-17.38183,-3.566,-36.16932,-380787.76486,-26.59899,5.90953,-22.78697,-9.72155
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],Arginine,NC(=[NH2+])NCCC[C@H](N)C(=O)[O-],299.55,0.25815,-12.67885,-719517.71194,-13.22266,8.48953,-4.33036,-17.38183,-3.566,-36.16932,-380787.76486,-26.59899,5.90953,-22.78697,-9.72155
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],Arginine,NC(=[NH2+])NCCC[C@H](N)C(=O)[O-],299.31,0.25815,-12.67885,-719517.71194,-13.22266,8.48953,-4.33036,-17.38183,-3.566,-36.16932,-380787.76486,-26.59899,5.90953,-22.78697,-9.72155
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],Aspartic acid,[NH3+][C@@H](CC(=O)O)C(=O)[O-],298.23,0.25815,-12.67885,-719517.71194,-13.22266,8.48953,-4.33036,-17.38183,-3.566,-36.16932,-380787.76486,-26.59899,5.90953,-22.78697,-9.72155
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],Aspartic acid,[NH3+][C@@H](CC(=O)O)C(=O)[O-],305.96,0.25815,-12.67885,-719517.71194,-13.22266,8.48953,-4.33036,-17.38183,-3.566,-36.16932,-380787.76486,-26.59899,5.90953,-22.78697,-9.72155
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],Aspartic acid,[NH3+][C@@H](CC(=O)O)C(=O)[O-],304.93,0.25815,-12.67885,-719517.71194,-13.22266,8.48953,-4.33036,-17.38183,-3.566,-36.16932,-380787.76486,-26.59899,5.90953,-22.78697,-9.72155
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],518.3,-0.2885,-13.07975,-719518.25858,-9.17551,10.02763,-1.4277,-17.77544,2.05001,-12.98588,-495308.95922,-4.75597,6.65335,-2.30386,-9.10546
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],520.4,-0.2885,-13.07975,-719518.25858,-9.17551,10.02763,-1.4277,-17.77544,2.05001,-12.98588,-495308.95922,-4.75597,6.65335,-2.30386,-9.10546
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],471.2,-0.2885,-13.07975,-719518.25858,-9.17551,10.02763,-1.4277,-17.77544,2.05001,-12.98588,-495308.95922,-4.75597,6.65335,-2.30386,-9.10546
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],472.6,-0.2885,-13.07975,-719518.25858,-9.17551,10.02763,-1.4277,-17.77544,2.05001,-12.98588,-495308.95922,-4.75597,6.65335,-2.30386,-9.10546
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],421.4,-0.2885,-13.07975,-719518.25858,-9.17551,10.02763,-1.4277,-17.77544,2.05001,-12.98588,-495308.95922,-4.75597,6.65335,-2.30386,-9.10546
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],422.7,-0.2885,-13.07975,-719518.25858,-9.17551,10.02763,-1.4277,-17.77544,2.05001,-12.98588,-495308.95922,-4.75597,6.65335,-2.30386,-9.10546
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],368.4,-0.2885,-13.07975,-719518.25858,-9.17551,10.02763,-1.4277,-17.77544,2.05001,-12.98588,-495308.95922,-4.75597,6.65335,-2.30386,-9.10546
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],316.3,-0.2885,-13.07975,-719518.25858,-9.17551,10.02763,-1.4277,-17.77544,2.05001,-12.98588,-495308.95922,-4.75597,6.65335,-2.30386,-9.10546
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],317.7,-0.2885,-13.07975,-719518.25858,-9.17551,10.02763,-1.4277,-17.77544,2.05001,-12.98588,-495308.95922,-4.75597,6.65335,-2.30386,-9.10546
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],326.9,-0.2885,-13.07975,-719518.25858,-9.17551,10.02763,-1.4277,-17.77544,2.05001,-12.98588,-495308.95922,-4.75597,6.65335,-2.30386,-9.10546
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],328.3,-0.2885,-13.07975,-719518.25858,-9.17551,10.02763,-1.4277,-17.77544,2.05001,-12.98588,-495308.95922,-4.75597,6.65335,-2.30386,-9.10546
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],331.6,-0.2885,-13.07975,-719518.25858,-9.17551,10.02763,-1.4277,-17.77544,2.05001,-12.98588,-495308.95922,-4.75597,6.65335,-2.30386,-9.10546
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],333.3,-0.2885,-13.07975,-719518.25858,-9.17551,10.02763,-1.4277,-17.77544,2.05001,-12.98588,-495308.95922,-4.75597,6.65335,-2.30386,-9.10546
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],341.3,-0.2885,-13.07975,-719518.25858,-9.17551,10.02763,-1.4277,-17.77544,2.05001,-12.98588,-495308.95922,-4.75597,6.65335,-2.30386,-9.10546
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],340.9,-0.2885,-13.07975,-719518.25858,-9.17551,10.02763,-1.4277,-17.77544,2.05001,-12.98588,-495308.95922,-4.75597,6.65335,-2.30386,-9.10546
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],341.3,-0.2885,-13.07975,-719518.25858,-9.17551,10.02763,-1.4277,-17.77544,2.05001,-12.98588,-495308.95922,-4.75597,6.65335,-2.30386,-9.10546
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],341.6,-0.2885,-13.07975,-719518.25858,-9.17551,10.02763,-1.4277,-17.77544,2.05001,-12.98588,-495308.95922,-4.75597,6.65335,-2.30386,-9.10546
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],Glutamic acid,[NH3+][C@@H](CCC(=O)O)C(=O)[O-],303.7,-0.2885,-13.07975,-719518.25858,-9.17551,10.02763,-1.4277,-17.77544,2.05001,-12.98588,-495308.95922,-4.75597,6.65335,-2.30386,-9.10546
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],Glutamic acid,[NH3+][C@@H](CCC(=O)O)C(=O)[O-],302.41,-0.2885,-13.07975,-719518.25858,-9.17551,10.02763,-1.4277,-17.77544,2.05001,-12.98588,-495308.95922,-4.75597,6.65335,-2.30386,-9.10546
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],Glutamic acid,[NH3+][C@@H](CCC(=O)O)C(=O)[O-],302.01,-0.2885,-13.07975,-719518.25858,-9.17551,10.02763,-1.4277,-17.77544,2.05001,-12.98588,-495308.95922,-4.75597,6.65335,-2.30386,-9.10546
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],L-Methionine,CSCC[C@H]([NH3+])C(=O)[O-],299.12,-0.71832,-13.39497,-719518.6884,-13.65979,8.24329,-4.16933,-17.73375,-2.44006,-14.26241,-502502.62916,-13.01496,4.31025,-8.12362,-9.2016
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],L-Methionine,CSCC[C@H]([NH3+])C(=O)[O-],297.41,-0.71832,-13.39497,-719518.6884,-13.65979,8.24329,-4.16933,-17.73375,-2.44006,-14.26241,-502502.62916,-13.01496,4.31025,-8.12362,-9.2016
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],L-Methionine,CSCC[C@H]([NH3+])C(=O)[O-],292.26,-0.71832,-13.39497,-719518.6884,-13.65979,8.24329,-4.16933,-17.73375,-2.44006,-14.26241,-502502.62916,-13.01496,4.31025,-8.12362,-9.2016
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],L-Serine,[NH3+][C@@H](CO)C(=O)[O-],298.06,-0.71832,-13.39497,-719518.6884,-13.65979,8.24329,-4.16933,-17.73375,-2.44006,-14.26241,-502502.62916,-13.01496,4.31025,-8.12362,-9.2016
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],L-Serine,[NH3+][C@@H](CO)C(=O)[O-],299.53,-0.71832,-13.39497,-719518.6884,-13.65979,8.24329,-4.16933,-17.73375,-2.44006,-14.26241,-502502.62916,-13.01496,4.31025,-8.12362,-9.2016
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],L-Serine,[NH3+][C@@H](CO)C(=O)[O-],303.56,-0.71832,-13.39497,-719518.6884,-13.65979,8.24329,-4.16933,-17.73375,-2.44006,-14.26241,-502502.62916,-13.01496,4.31025,-8.12362,-9.2016
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],L-Threonine,C[C@@H](O)[C@H]([NH3+])C(=O)[O-],295.3,-0.71832,-13.39497,-719518.6884,-13.65979,8.24329,-4.16933,-17.73375,-2.44006,-14.26241,-502502.62916,-13.01496,4.31025,-8.12362,-9.2016
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],L-Threonine,C[C@@H](O)[C@H]([NH3+])C(=O)[O-],293.36,-0.71832,-13.39497,-719518.6884,-13.65979,8.24329,-4.16933,-17.73375,-2.44006,-14.26241,-502502.62916,-13.01496,4.31025,-8.12362,-9.2016
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],L-Threonine,C[C@@H](O)[C@H]([NH3+])C(=O)[O-],303.11,-0.71832,-13.39497,-719518.6884,-13.65979,8.24329,-4.16933,-17.73375,-2.44006,-14.26241,-502502.62916,-13.01496,4.31025,-8.12362,-9.2016
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,339.9,-0.54174,-13.26547,-719518.51182,-14.18598,8.23149,-4.83733,-17.58015,-12.67237,-6.773,-538650.40159,-20.28298,4.41145,-4.48104,-20.21339
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,335.6,-0.54174,-13.26547,-719518.51182,-14.18598,8.23149,-4.83733,-17.58015,-12.67237,-6.773,-538650.40159,-20.28298,4.41145,-4.48104,-20.21339
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,332.7,-0.54174,-13.26547,-719518.51182,-14.18598,8.23149,-4.83733,-17.58015,-12.67237,-6.773,-538650.40159,-20.28298,4.41145,-4.48104,-20.21339
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,327.4,-0.54174,-13.26547,-719518.51182,-14.18598,8.23149,-4.83733,-17.58015,-12.67237,-6.773,-538650.40159,-20.28298,4.41145,-4.48104,-20.21339
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,322.9,-0.54174,-13.26547,-719518.51182,-14.18598,8.23149,-4.83733,-17.58015,-12.67237,-6.773,-538650.40159,-20.28298,4.41145,-4.48104,-20.21339
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,325.0,-0.54174,-13.26547,-719518.51182,-14.18598,8.23149,-4.83733,-17.58015,-12.67237,-6.773,-538650.40159,-20.28298,4.41145,-4.48104,-20.21339
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,328.2,-0.54174,-13.26547,-719518.51182,-14.18598,8.23149,-4.83733,-17.58015,-12.67237,-6.773,-538650.40159,-20.28298,4.41145,-4.48104,-20.21339
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,333.7,-0.54174,-13.26547,-719518.51182,-14.18598,8.23149,-4.83733,-17.58015,-12.67237,-6.773,-538650.40159,-20.28298,4.41145,-4.48104,-20.21339
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,337.4,-0.54174,-13.26547,-719518.51182,-14.18598,8.23149,-4.83733,-17.58015,-12.67237,-6.773,-538650.40159,-20.28298,4.41145,-4.48104,-20.21339
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],Urea,NC(N)=O,300.29,-0.74029,-13.41108,-719518.71038,-13.04044,8.30785,-3.96803,-17.38026,-1.98352,-3.60612,-141433.89198,-7.53265,2.17819,-5.64755,-4.06329
[N5555]Br,CCCCC[N+](CCCCC)(CCCCC)CCCCC.[Br-],Erythritol,OC[C@H](O)[C@H](O)CO,346.6407407,-3.88032,-14.79652,-2144889.50199,-18.2686,8.1385,-5.65802,-20.74908,-4.27279,-6.08107,-288351.37332,-14.79738,3.13533,-11.1428,-6.78991
[N6666]Br,CCCCCC[N+](CCCCCC)(CCCCCC)CCCCCC.[Br-],Adipic Acid,O=C(O)CCCCC(=O)O,344.9,-5.29789,-16.21119,-2243591.50638,-22.05344,8.41419,-7.78573,-22.6819,-4.53001,-4.15059,-336239.18568,-12.37959,3.56609,-7.68209,-8.2636
1-(Trifluoromethyl)urea,NC(=O)NC(F)(F)F,Ethylammonium chloride,CC[NH3+].[Cl-],293.15,-1.11372,-3.42984,-353012.67541,-8.27635,2.05345,-5.01019,-5.31962,-1.74905,-12.47195,-374086.45102,-13.47032,2.26033,-9.44573,-6.28493
"1,1-Dimethylurea",CN(C)C(N)=O,ChCl,C[N+](C)(C)CCO.[Cl-],392.15,-0.86533,-1.00728,-190771.21081,-4.32629,3.52089,-1.85686,-5.99032,1.77079,-13.19066,-495309.23845,-5.77893,5.8535,-2.85818,-8.77425
"1,3-Dimethylurea",CNC(=O)NC,[N2222]Br,CC[N+](CC)(CC)CC.[Br-],296.15,-2.02935,-2.16328,-190773.41115,-6.00006,3.109,-2.84467,-6.26439,1.82859,-11.50112,-1848778.67312,-5.52628,7.71672,-1.91425,-11.32875
"1,3-Dimethylurea",CNC(=O)NC,ChCl,C[N+](C)(C)CCO.[Cl-],329.15,-1.73738,-1.94916,-190773.11918,-6.11957,3.04432,-2.96517,-6.19872,1.69701,-13.24476,-495309.31222,-6.64029,5.50475,-3.35662,-8.78842
"1,8-Cineole",CC12CCC(CC1)C(C)(C)O2,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,260.15,-5.94914,-0.48723,-293228.35363,-9.666,1.59535,-1.89409,-9.36725,-5.80419,-3.32143,-412235.16539,-12.77173,2.81253,-3.45532,-12.12894
1-Methylurea,CNC(N)=O,ChCl,C[N+](C)(C)CCO.[Cl-],302.15,-1.60702,-2.47214,-166103.5676,-6.34718,2.55265,-3.79313,-5.1067,1.61881,-13.30211,-495309.39042,-6.94486,5.49627,-3.71098,-8.73015
1-Methylurea,CNC(N)=O,Ethylammonium chloride,CC[NH3+].[Cl-],302.15,-1.32284,-2.26373,-166103.28342,-7.7726,2.17911,-4.81624,-5.13547,-1.40751,-12.22147,-374086.10948,-12.18299,2.90053,-8.45193,-6.63158
"2,2,2-Trifluoroacetamide",NC(=O)C(F)(F)F,Benzyltriphenylphosphonium chloride,[Cl-].c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,372.87,-2.31251,-0.8138,-318249.11216,-6.56941,1.66453,-3.5585,-4.67544,-3.13828,-19.05167,-1109364.04893,-15.54827,7.39594,-4.17045,-18.77376
"2,2,2-Trifluoroacetamide",NC(=O)C(F)(F)F,Benzyltriphenylphosphonium chloride,[Cl-].c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,374.69,-2.31251,-0.8138,-318249.11216,-6.56941,1.66453,-3.5585,-4.67544,-3.13828,-19.05167,-1109364.04893,-15.54827,7.39594,-4.17045,-18.77376
"2,2,2-Trifluoroacetamide",NC(=O)C(F)(F)F,Benzyltriphenylphosphonium chloride,[Cl-].c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,387.58,-2.31251,-0.8138,-318249.11216,-6.56941,1.66453,-3.5585,-4.67544,-3.13828,-19.05167,-1109364.04893,-15.54827,7.39594,-4.17045,-18.77376
"2,2,2-Trifluoroacetamide",NC(=O)C(F)(F)F,Benzyltriphenylphosphonium chloride,[Cl-].c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,406.91999999999996,-2.31251,-0.8138,-318249.11216,-6.56941,1.66453,-3.5585,-4.67544,-3.13828,-19.05167,-1109364.04893,-15.54827,7.39594,-4.17045,-18.77376
"2,2,2-Trifluoroacetamide",NC(=O)C(F)(F)F,Benzyltriphenylphosphonium chloride,[Cl-].c1ccc(C[P+](c2ccccc2)(c2ccccc2)c2ccccc2)cc1,403.04999999999995,-2.31251,-0.8138,-318249.11216,-6.56941,1.66453,-3.5585,-4.67544,-3.13828,-19.05167,-1109364.04893,-15.54827,7.39594,-4.17045,-18.77376
"2,2,2-Trifluoroacetamide",NC(=O)C(F)(F)F,ChCl,C[N+](C)(C)CCO.[Cl-],243.14,-1.85515,-0.47838,-318248.6548,-5.52334,1.83866,-2.82116,-4.54084,1.29526,-13.5394,-495309.71398,-7.80452,4.64877,-4.17595,-8.27733
"2,2,2-Trifluoroacetamide",NC(=O)C(F)(F)F,ChCl,C[N+](C)(C)CCO.[Cl-],228.15,-1.85515,-0.47838,-318248.6548,-5.52334,1.83866,-2.82116,-4.54084,1.29526,-13.5394,-495309.71398,-7.80452,4.64877,-4.17595,-8.27733
"2,2,2-Trifluoroacetamide",NC(=O)C(F)(F)F,Ethylammonium chloride,CC[NH3+].[Cl-],303.15,-1.01567,0.13727,-318247.81533,-5.67046,1.74144,-2.8434,-4.5685,-1.50186,-12.29067,-374086.20384,-12.98481,2.38465,-9.03962,-6.32984
