Component_1,Smiles_1,Component_2,Smiles_2,T_EP,nHD_1,nHA_1,nCsp3_1,nArR_1,nAlR_1,nValE_1,MolLogP_1,PEOE_VSA1_1,PEOE_VSA2_1,PEOE_VSA3_1,PEOE_VSA4_1,PEOE_VSA5_1,PEOE_VSA6_1,PEOE_VSA7_1,PEOE_VSA8_1,PEOE_VSA9_1,PEOE_VSA10_1,PEOE_VSA11_1,PEOE_VSA12_1,PEOE_VSA13_1,PEOE_VSA14_1,nHD_2,nHA_2,nCsp3_2,nArR_2,nAlR_2,nValE_2,MolLogP_2,PEOE_VSA1_2,PEOE_VSA2_2,PEOE_VSA3_2,PEOE_VSA4_2,PEOE_VSA5_2,PEOE_VSA6_2,PEOE_VSA7_2,PEOE_VSA8_2,PEOE_VSA9_2,PEOE_VSA10_2,PEOE_VSA11_2,PEOE_VSA12_2,PEOE_VSA13_2,PEOE_VSA14_2,MoRSE_N_0_1,MoRSE_N_1_1,MoRSE_N_2_1,MoRSE_N_3_1,MoRSE_N_4_1,MoRSE_N_5_1,MoRSE_N_6_1,MoRSE_N_7_1,MoRSE_N_8_1,MoRSE_N_9_1,MoRSE_N_10_1,MoRSE_N_11_1,MoRSE_N_12_1,MoRSE_N_13_1,MoRSE_N_14_1,MoRSE_N_15_1,MoRSE_N_16_1,MoRSE_N_17_1,MoRSE_N_18_1,MoRSE_N_19_1,MoRSE_N_20_1,MoRSE_N_21_1,MoRSE_N_22_1,MoRSE_N_23_1,MoRSE_N_24_1,MoRSE_N_25_1,MoRSE_N_26_1,MoRSE_N_27_1,MoRSE_N_28_1,MoRSE_N_29_1,MoRSE_N_30_1,MoRSE_N_31_1,MoRSE_O_0_1,MoRSE_O_1_1,MoRSE_O_2_1,MoRSE_O_3_1,MoRSE_O_4_1,MoRSE_O_5_1,MoRSE_O_6_1,MoRSE_O_7_1,MoRSE_O_8_1,MoRSE_O_9_1,MoRSE_O_10_1,MoRSE_O_11_1,MoRSE_O_12_1,MoRSE_O_13_1,MoRSE_O_14_1,MoRSE_O_15_1,MoRSE_O_16_1,MoRSE_O_17_1,MoRSE_O_18_1,MoRSE_O_19_1,MoRSE_O_20_1,MoRSE_O_21_1,MoRSE_O_22_1,MoRSE_O_23_1,MoRSE_O_24_1,MoRSE_O_25_1,MoRSE_O_26_1,MoRSE_O_27_1,MoRSE_O_28_1,MoRSE_O_29_1,MoRSE_O_30_1,MoRSE_O_31_1,RGyration_1,InertialShapeFactor_1,Eccentricity_1,Asphericity_1,SpherocityIndex_1,MoRSE_N_0_2,MoRSE_N_1_2,MoRSE_N_2_2,MoRSE_N_3_2,MoRSE_N_4_2,MoRSE_N_5_2,MoRSE_N_6_2,MoRSE_N_7_2,MoRSE_N_8_2,MoRSE_N_9_2,MoRSE_N_10_2,MoRSE_N_11_2,MoRSE_N_12_2,MoRSE_N_13_2,MoRSE_N_14_2,MoRSE_N_15_2,MoRSE_N_16_2,MoRSE_N_17_2,MoRSE_N_18_2,MoRSE_N_19_2,MoRSE_N_20_2,MoRSE_N_21_2,MoRSE_N_22_2,MoRSE_N_23_2,MoRSE_N_24_2,MoRSE_N_25_2,MoRSE_N_26_2,MoRSE_N_27_2,MoRSE_N_28_2,MoRSE_N_29_2,MoRSE_N_30_2,MoRSE_N_31_2,MoRSE_O_0_2,MoRSE_O_1_2,MoRSE_O_2_2,MoRSE_O_3_2,MoRSE_O_4_2,MoRSE_O_5_2,MoRSE_O_6_2,MoRSE_O_7_2,MoRSE_O_8_2,MoRSE_O_9_2,MoRSE_O_10_2,MoRSE_O_11_2,MoRSE_O_12_2,MoRSE_O_13_2,MoRSE_O_14_2,MoRSE_O_15_2,MoRSE_O_16_2,MoRSE_O_17_2,MoRSE_O_18_2,MoRSE_O_19_2,MoRSE_O_20_2,MoRSE_O_21_2,MoRSE_O_22_2,MoRSE_O_23_2,MoRSE_O_24_2,MoRSE_O_25_2,MoRSE_O_26_2,MoRSE_O_27_2,MoRSE_O_28_2,MoRSE_O_29_2,MoRSE_O_30_2,MoRSE_O_31_2,RGyration_2,InertialShapeFactor_2,Eccentricity_2,Asphericity_2,SpherocityIndex_2
Capric Acid,CCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],444.45,1,2,0.9,0,0,72,3.2117000000000013,5.1088081911072125,4.794537184071822,0.0,0.0,0.0,45.08944152527195,6.372924901329379,32.41733746856355,0.0,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,0,0,1.0,0,0,88,0.4472000000000014,16.8900640188746,0.0,0.0,0.0,0.0,27.407568469182717,25.491699605317518,27.415171123404395,36.95350718662555,0.0,0.0,0.0,0.0,0.0,496.0,20.392,-6.167,0.384,-3.283,-4.159,4.004,1.707,0.257,-0.082,-0.879,-1.866,1.168,1.697,-0.526,-0.062,-0.985,-0.569,1.566,0.862,-1.032,-0.313,-0.145,-0.051,0.751,0.142,-0.304,-0.275,-0.537,0.407,0.921,-0.119,496.0,20.392,-6.167,0.384,-3.283,-4.159,4.004,1.707,0.257,-0.082,-0.879,-1.866,1.168,1.697,-0.526,-0.062,-0.985,-0.569,1.566,0.862,-1.032,-0.313,-0.145,-0.051,0.751,0.142,-0.304,-0.275,-0.537,0.407,0.921,-0.119,2.6354706686641083,0.0018551447957184074,0.9094046164614543,0.2147272333656932,0.47259790558551107,861.0,14.564,-8.282,-1.44,-1.392,-5.877,5.02,3.244,-0.151,-0.214,-2.817,-1.254,1.779,1.596,-0.451,-0.403,-1.47,-0.765,1.949,1.855,-1.422,-0.8,-0.71,0.8,0.395,0.347,-0.068,-0.745,-0.709,0.891,0.65,-0.109,861.0,14.564,-8.282,-1.44,-1.392,-5.877,5.02,3.244,-0.151,-0.214,-2.817,-1.254,1.779,1.596,-0.451,-0.403,-1.47,-0.765,1.949,1.855,-1.422,-0.8,-0.71,0.8,0.395,0.347,-0.068,-0.745,-0.709,0.891,0.65,-0.109,3.284957688864281,0.0013223406588503547,0.9480819099148513,0.3313579906579987,0.5901642535839129
Capric Acid,CCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],404.05,1,2,0.9,0,0,72,3.2117000000000013,5.1088081911072125,4.794537184071822,0.0,0.0,0.0,45.08944152527195,6.372924901329379,32.41733746856355,0.0,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,0,0,1.0,0,0,88,0.4472000000000014,16.8900640188746,0.0,0.0,0.0,0.0,27.407568469182717,25.491699605317518,27.415171123404395,36.95350718662555,0.0,0.0,0.0,0.0,0.0,496.0,34.291,-6.972,0.195,-2.081,-4.52,2.784,1.305,0.084,-0.06,-0.954,-2.288,1.983,0.946,-0.197,0.075,-0.82,-1.088,2.032,1.117,-1.534,0.019,-0.567,0.231,0.388,0.062,0.026,-0.531,-0.571,0.518,0.617,0.162,496.0,34.291,-6.972,0.195,-2.081,-4.52,2.784,1.305,0.084,-0.06,-0.954,-2.288,1.983,0.946,-0.197,0.075,-0.82,-1.088,2.032,1.117,-1.534,0.019,-0.567,0.231,0.388,0.062,0.026,-0.531,-0.571,0.518,0.617,0.162,3.1111141142005874,0.0034287864996189465,0.9855643706977686,0.5775961285558749,0.2671572630171772,861.0,14.431,-8.563,-0.293,-2.192,-6.13,2.942,2.499,0.963,-0.889,-1.926,-1.687,1.825,1.256,-0.14,-0.804,-1.127,-0.83,1.955,1.908,-1.739,-1.108,0.15,0.534,0.815,0.465,-0.501,-0.841,-0.072,0.448,0.974,-0.105,861.0,14.431,-8.563,-0.293,-2.192,-6.13,2.942,2.499,0.963,-0.889,-1.926,-1.687,1.825,1.256,-0.14,-0.804,-1.127,-0.83,1.955,1.908,-1.739,-1.108,0.15,0.534,0.815,0.465,-0.501,-0.841,-0.072,0.448,0.974,-0.105,3.0986942634215833,0.0010089155578872544,0.8481217783931011,0.12728226374200408,0.8669218455006918
Capric Acid,CCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],375.55,1,2,0.9,0,0,72,3.2117000000000013,5.1088081911072125,4.794537184071822,0.0,0.0,0.0,45.08944152527195,6.372924901329379,32.41733746856355,0.0,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,0,0,1.0,0,0,88,0.4472000000000014,16.8900640188746,0.0,0.0,0.0,0.0,27.407568469182717,25.491699605317518,27.415171123404395,36.95350718662555,0.0,0.0,0.0,0.0,0.0,496.0,34.366,-8.059,3.343,-3.647,-4.452,2.276,2.671,-0.038,0.168,-1.276,-1.442,0.903,2.508,-0.865,0.041,-1.458,-0.498,1.358,1.22,-1.813,0.306,-0.464,-0.313,0.683,0.544,-0.226,-0.475,-0.302,0.108,0.891,0.018,496.0,34.366,-8.059,3.343,-3.647,-4.452,2.276,2.671,-0.038,0.168,-1.276,-1.442,0.903,2.508,-0.865,0.041,-1.458,-0.498,1.358,1.22,-1.813,0.306,-0.464,-0.313,0.683,0.544,-0.226,-0.475,-0.302,0.108,0.891,0.018,3.066412324662028,0.0031783251934067412,0.9782538654307072,0.51184236863531,0.33989639664962495,861.0,22.196,-11.676,1.937,-4.488,-6.392,4.043,3.577,0.17,-0.443,-2.438,-1.656,1.301,2.109,0.052,-0.408,-1.772,-0.931,2.053,2.414,-2.06,-0.436,-0.023,-0.287,0.892,0.574,-0.362,-0.887,-0.536,0.525,0.639,0.064,861.0,22.196,-11.676,1.937,-4.488,-6.392,4.043,3.577,0.17,-0.443,-2.438,-1.656,1.301,2.109,0.052,-0.408,-1.772,-0.931,2.053,2.414,-2.06,-0.436,-0.023,-0.287,0.892,0.574,-0.362,-0.887,-0.536,0.525,0.639,0.064,3.182515521494765,0.0010476033980221437,0.8953233338185235,0.1901809593964669,0.7006058998362377
Capric Acid,CCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],316.91,1,2,0.9,0,0,72,3.2117000000000013,5.1088081911072125,4.794537184071822,0.0,0.0,0.0,45.08944152527195,6.372924901329379,32.41733746856355,0.0,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,0,0,1.0,0,0,88,0.4472000000000014,16.8900640188746,0.0,0.0,0.0,0.0,27.407568469182717,25.491699605317518,27.415171123404395,36.95350718662555,0.0,0.0,0.0,0.0,0.0,496.0,29.748,-6.37,0.157,-2.683,-3.889,1.637,2.739,-0.739,0.18,-1.278,-1.294,0.807,2.012,-0.854,0.257,-1.49,-0.612,1.737,1.109,-1.52,-0.071,0.113,0.044,0.612,0.301,-0.194,-0.65,-0.149,0.123,0.71,0.04,496.0,29.748,-6.37,0.157,-2.683,-3.889,1.637,2.739,-0.739,0.18,-1.278,-1.294,0.807,2.012,-0.854,0.257,-1.49,-0.612,1.737,1.109,-1.52,-0.071,0.113,0.044,0.612,0.301,-0.194,-0.65,-0.149,0.123,0.71,0.04,2.9228751438234766,0.002477952523344482,0.964875570496538,0.4096573913824358,0.32525721080263037,861.0,22.726,-10.165,0.782,-2.803,-5.954,3.37,3.384,-0.224,-0.434,-1.662,-1.359,2.191,1.394,0.125,-0.53,-1.281,-1.47,2.477,1.357,-1.222,-1.145,0.073,0.508,0.448,0.589,-0.133,-0.995,-0.348,0.699,0.776,-0.136,861.0,22.726,-10.165,0.782,-2.803,-5.954,3.37,3.384,-0.224,-0.434,-1.662,-1.359,2.191,1.394,0.125,-0.53,-1.281,-1.47,2.477,1.357,-1.222,-1.145,0.073,0.508,0.448,0.589,-0.133,-0.995,-0.348,0.699,0.776,-0.136,3.558551845763727,0.000907200768372964,0.9223267192318875,0.2465180885514826,0.6843098712152627
Capric Acid,CCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],300.3,1,2,0.9,0,0,72,3.2117000000000013,5.1088081911072125,4.794537184071822,0.0,0.0,0.0,45.08944152527195,6.372924901329379,32.41733746856355,0.0,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,0,0,1.0,0,0,88,0.4472000000000014,16.8900640188746,0.0,0.0,0.0,0.0,27.407568469182717,25.491699605317518,27.415171123404395,36.95350718662555,0.0,0.0,0.0,0.0,0.0,496.0,22.385,-8.736,1.526,-3.748,-4.129,2.133,3.133,-0.443,0.907,-1.792,-1.288,1.541,1.748,-0.721,0.389,-1.499,-0.696,1.697,1.036,-1.431,-0.004,-0.354,0.29,0.51,0.325,-0.412,-0.251,-0.551,0.437,0.536,-0.099,496.0,22.385,-8.736,1.526,-3.748,-4.129,2.133,3.133,-0.443,0.907,-1.792,-1.288,1.541,1.748,-0.721,0.389,-1.499,-0.696,1.697,1.036,-1.431,-0.004,-0.354,0.29,0.51,0.325,-0.412,-0.251,-0.551,0.437,0.536,-0.099,2.6894173007652564,0.0013253306568346771,0.8890913851887946,0.19008698777839106,0.34896827217557724,861.0,16.996,-8.615,-0.831,-2.432,-3.667,3.541,2.645,-0.426,-0.21,-2.192,-1.263,1.501,1.667,-0.011,-0.604,-1.337,-1.125,1.958,1.926,-1.648,-0.943,-0.167,0.685,0.418,0.677,-0.272,-0.985,-0.361,0.495,0.841,-0.025,861.0,16.996,-8.615,-0.831,-2.432,-3.667,3.541,2.645,-0.426,-0.21,-2.192,-1.263,1.501,1.667,-0.011,-0.604,-1.337,-1.125,1.958,1.926,-1.648,-0.943,-0.167,0.685,0.418,0.677,-0.272,-0.985,-0.361,0.495,0.841,-0.025,3.416241357165744,0.001392292787357107,0.9568516212920524,0.37319204182114313,0.5826856410712742
Capric Acid,CCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],295.57,1,2,0.9,0,0,72,3.2117000000000013,5.1088081911072125,4.794537184071822,0.0,0.0,0.0,45.08944152527195,6.372924901329379,32.41733746856355,0.0,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,0,0,1.0,0,0,88,0.4472000000000014,16.8900640188746,0.0,0.0,0.0,0.0,27.407568469182717,25.491699605317518,27.415171123404395,36.95350718662555,0.0,0.0,0.0,0.0,0.0,496.0,29.812,-3.65,-0.648,-2.2,-3.277,1.703,2.063,0.168,-0.157,-1.752,-1.471,1.034,1.856,-0.704,0.02,-0.875,-0.721,1.788,0.876,-1.085,-0.393,-0.056,0.181,0.449,0.611,-0.083,-0.799,0.134,-0.07,0.752,0.059,496.0,29.812,-3.65,-0.648,-2.2,-3.277,1.703,2.063,0.168,-0.157,-1.752,-1.471,1.034,1.856,-0.704,0.02,-0.875,-0.721,1.788,0.876,-1.085,-0.393,-0.056,0.181,0.449,0.611,-0.083,-0.799,0.134,-0.07,0.752,0.059,2.89093993484123,0.0025386339287146,0.9634393443892391,0.4025270999065297,0.3746028265891785,861.0,17.262,-12.002,-1.462,-2.598,-5.691,3.414,3.368,1.186,-0.752,-2.464,-0.789,1.579,1.876,0.003,-0.947,-2.048,-0.532,2.099,1.571,-1.661,-0.671,-0.35,0.501,0.583,0.883,-0.336,-1.141,-0.276,0.596,1.03,0.193,861.0,17.262,-12.002,-1.462,-2.598,-5.691,3.414,3.368,1.186,-0.752,-2.464,-0.789,1.579,1.876,0.003,-0.947,-2.048,-0.532,2.099,1.571,-1.661,-0.671,-0.35,0.501,0.583,0.883,-0.336,-1.141,-0.276,0.596,1.03,0.193,3.2146579625864278,0.001141750329345589,0.9049244383282481,0.2139726046721534,0.7651320863142677
Capric Acid,CCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],304.36,1,2,0.9,0,0,72,3.2117000000000013,5.1088081911072125,4.794537184071822,0.0,0.0,0.0,45.08944152527195,6.372924901329379,32.41733746856355,0.0,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,0,0,1.0,0,0,88,0.4472000000000014,16.8900640188746,0.0,0.0,0.0,0.0,27.407568469182717,25.491699605317518,27.415171123404395,36.95350718662555,0.0,0.0,0.0,0.0,0.0,496.0,27.193,-5.941,1.17,-3.087,-3.618,2.538,1.643,0.372,-0.991,-1.003,-1.116,1.353,1.822,-0.752,0.281,-1.418,-0.579,1.691,0.838,-1.505,-0.105,-0.278,0.185,0.407,0.288,-0.28,-0.489,-0.103,0.226,0.927,-0.17,496.0,27.193,-5.941,1.17,-3.087,-3.618,2.538,1.643,0.372,-0.991,-1.003,-1.116,1.353,1.822,-0.752,0.281,-1.418,-0.579,1.691,0.838,-1.505,-0.105,-0.278,0.185,0.407,0.288,-0.28,-0.489,-0.103,0.226,0.927,-0.17,2.8559976370393727,0.002390721967659058,0.959372977490722,0.37941353371554254,0.382945540966843,861.0,20.862,-10.714,-0.255,-3.557,-5.831,3.585,3.861,-1.12,-0.602,-1.897,-1.441,1.872,2.054,-0.581,-0.543,-1.738,-0.998,2.277,1.953,-1.547,-0.932,0.156,-0.02,1.007,0.575,-0.064,-0.849,-0.473,0.596,0.525,0.149,861.0,20.862,-10.714,-0.255,-3.557,-5.831,3.585,3.861,-1.12,-0.602,-1.897,-1.441,1.872,2.054,-0.581,-0.543,-1.738,-0.998,2.277,1.953,-1.547,-0.932,0.156,-0.02,1.007,0.575,-0.064,-0.849,-0.473,0.596,0.525,0.149,3.363801977118377,0.001112448106012957,0.9336214584606927,0.2796031857624998,0.5854898323260035
Capric Acid,CCCCCCCCCC(=O)O,[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],261.2,1,2,0.9,0,0,72,3.2117000000000013,5.1088081911072125,4.794537184071822,0.0,0.0,0.0,45.08944152527195,6.372924901329379,32.41733746856355,0.0,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,0,0,1.0,0,0,112,2.007600000000001,16.8900640188746,0.0,0.0,0.0,0.0,52.89926807450023,25.491699605317518,38.38123957276617,36.95350718662555,0.0,0.0,0.0,0.0,0.0,496.0,22.026,-8.618,1.02,-2.704,-3.736,2.809,1.684,-0.32,0.31,-1.294,-1.288,1.059,1.974,-0.52,-0.177,-1.146,-0.94,1.87,0.841,-1.417,0.123,-0.491,0.033,0.589,0.405,-0.213,-0.432,-0.578,0.478,0.769,-0.053,496.0,22.026,-8.618,1.02,-2.704,-3.736,2.809,1.684,-0.32,0.31,-1.294,-1.288,1.059,1.974,-0.52,-0.177,-1.146,-0.94,1.87,0.841,-1.417,0.123,-0.491,0.033,0.589,0.405,-0.213,-0.432,-0.578,0.478,0.769,-0.053,2.7919158457030933,0.0015639999128304436,0.9182454740028865,0.2378375865457349,0.3334140372319016,1431.0,30.619,-13.354,1.889,-5.053,-5.394,3.037,6.005,-0.461,0.722,-3.214,-1.554,2.206,1.662,0.107,-1.543,-1.639,-1.497,2.943,2.513,-2.215,-1.097,-0.162,0.171,1.429,0.783,-0.574,-0.92,-0.494,0.328,1.105,0.159,1431.0,30.619,-13.354,1.889,-5.053,-5.394,3.037,6.005,-0.461,0.722,-3.214,-1.554,2.206,1.662,0.107,-1.543,-1.639,-1.497,2.943,2.513,-2.215,-1.097,-0.162,0.171,1.429,0.783,-0.574,-0.92,-0.494,0.328,1.105,0.159,3.5195191255725637,0.0005632998204165476,0.8358839044229015,0.1108986556364423,0.6013880457202311
Capric Acid,CCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],543.95,1,2,0.9,0,0,72,3.2117000000000013,5.1088081911072125,4.794537184071822,0.0,0.0,0.0,45.08944152527195,6.372924901329379,32.41733746856355,0.0,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,1,1,1.0,0,0,52,-3.3110999999999975,21.998872209981812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.306327173975916,6.496859684315945,0.0,1.4311996572326342,0.0,0.0,496.0,27.113,-7.178,1.902,-2.859,-4.204,2.324,2.207,-0.075,0.034,-1.501,-1.395,0.316,2.341,-0.896,-0.077,-1.188,-0.982,1.861,0.8,-1.354,0.119,-0.122,-0.466,0.91,0.464,-0.293,-0.443,-0.292,0.236,0.865,0.042,496.0,27.113,-7.178,1.902,-2.859,-4.204,2.324,2.207,-0.075,0.034,-1.501,-1.395,0.316,2.341,-0.896,-0.077,-1.188,-0.982,1.861,0.8,-1.354,0.119,-0.122,-0.466,0.91,0.464,-0.293,-0.443,-0.292,0.236,0.865,0.042,2.964274174048076,0.002202378933289162,0.9542153557483499,0.35705850133845896,0.4200406174720786,231.0,28.658,-3.479,-1.001,-0.758,-2.601,0.973,1.891,0.888,-1.242,-0.519,-0.61,0.285,0.76,0.33,-0.615,-0.454,-0.525,0.766,1.118,-0.688,-0.886,0.558,-0.329,0.258,0.554,-0.534,-0.231,-0.012,0.183,0.28,0.091,231.0,28.658,-3.479,-1.001,-0.758,-2.601,0.973,1.891,0.888,-1.242,-0.519,-0.61,0.285,0.76,0.33,-0.615,-0.454,-0.525,0.766,1.118,-0.688,-0.886,0.558,-0.329,0.258,0.554,-0.534,-0.231,-0.012,0.183,0.28,0.091,2.7200650868291687,0.0031284969457269682,0.9589418371872397,0.3764295993678566,0.5949056383153802
Capric Acid,CCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],520.95,1,2,0.9,0,0,72,3.2117000000000013,5.1088081911072125,4.794537184071822,0.0,0.0,0.0,45.08944152527195,6.372924901329379,32.41733746856355,0.0,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,1,1,1.0,0,0,52,-3.3110999999999975,21.998872209981812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.306327173975916,6.496859684315945,0.0,1.4311996572326342,0.0,0.0,496.0,19.925,-6.884,1.525,-4.039,-3.891,2.38,2.365,-0.41,0.205,-1.278,-1.205,1.148,1.752,-0.722,0.395,-1.165,-0.57,1.836,0.844,-1.186,-0.126,-0.084,-0.017,0.489,0.216,-0.205,-0.383,-0.361,0.295,0.769,-0.003,496.0,19.925,-6.884,1.525,-4.039,-3.891,2.38,2.365,-0.41,0.205,-1.278,-1.205,1.148,1.752,-0.722,0.395,-1.165,-0.57,1.836,0.844,-1.186,-0.126,-0.084,-0.017,0.489,0.216,-0.205,-0.383,-0.361,0.295,0.769,-0.003,2.615028908144818,0.0013347396233265038,0.8756399127459683,0.17047440686243784,0.34557186281708013,231.0,31.473,-3.646,-0.4,-1.539,-2.541,1.007,1.464,0.826,-0.418,-1.149,-0.102,0.177,0.694,0.701,-0.787,-0.303,-0.688,0.835,1.129,-0.656,-0.72,0.204,0.039,0.178,0.485,-0.438,-0.332,-0.109,0.336,0.263,0.045,231.0,31.473,-3.646,-0.4,-1.539,-2.541,1.007,1.464,0.826,-0.418,-1.149,-0.102,0.177,0.694,0.701,-0.787,-0.303,-0.688,0.835,1.129,-0.656,-0.72,0.204,0.039,0.178,0.485,-0.438,-0.332,-0.109,0.336,0.263,0.045,3.5409171070202214,0.0036575504672804664,0.9889452557130983,0.6205298437807372,0.4516732718730479
Capric Acid,CCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],499.8,1,2,0.9,0,0,72,3.2117000000000013,5.1088081911072125,4.794537184071822,0.0,0.0,0.0,45.08944152527195,6.372924901329379,32.41733746856355,0.0,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,1,1,1.0,0,0,52,-3.3110999999999975,21.998872209981812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.306327173975916,6.496859684315945,0.0,1.4311996572326342,0.0,0.0,496.0,21.622,-9.956,3.075,-4.743,-4.083,1.873,1.93,-0.252,0.219,-1.83,-0.775,0.997,2.291,-0.931,0.153,-1.404,-0.8,2.039,0.8,-1.407,0.292,-0.743,0.041,0.31,0.455,-0.142,-0.651,-0.461,0.125,0.818,-0.014,496.0,21.622,-9.956,3.075,-4.743,-4.083,1.873,1.93,-0.252,0.219,-1.83,-0.775,0.997,2.291,-0.931,0.153,-1.404,-0.8,2.039,0.8,-1.407,0.292,-0.743,0.041,0.31,0.455,-0.142,-0.651,-0.461,0.125,0.818,-0.014,2.6894548159678457,0.00170015982659514,0.9032328196848848,0.20220701582235787,0.4435775970144353,231.0,29.609,-3.887,-0.128,-1.152,-3.271,1.986,0.903,1.16,-1.022,-0.422,-0.676,0.313,0.922,0.325,-0.423,-0.409,-0.805,0.975,1.033,-0.75,-0.628,0.283,-0.186,0.355,0.468,-0.407,-0.336,-0.097,0.221,0.294,-0.037,231.0,29.609,-3.887,-0.128,-1.152,-3.271,1.986,0.903,1.16,-1.022,-0.422,-0.676,0.313,0.922,0.325,-0.423,-0.409,-0.805,0.975,1.033,-0.75,-0.628,0.283,-0.186,0.355,0.468,-0.407,-0.336,-0.097,0.221,0.294,-0.037,3.019141350598402,0.0030962750407344942,0.9726034622517564,0.4581054332944889,0.5841846657621014
Capric Acid,CCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],473.55,1,2,0.9,0,0,72,3.2117000000000013,5.1088081911072125,4.794537184071822,0.0,0.0,0.0,45.08944152527195,6.372924901329379,32.41733746856355,0.0,0.0,0.0,0.0,1.4311996572326342,5.969305287951849,1,1,1.0,0,0,52,-3.3110999999999975,21.998872209981812,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.306327173975916,6.496859684315945,0.0,1.4311996572326342,0.0,0.0,496.0,30.45,-7.021,-0.349,-3.157,-4.276,2.761,2.276,-0.378,-0.416,-1.043,-1.635,1.431,1.585,-0.451,-0.244,-1.173,-0.875,2.028,0.417,-0.891,-0.559,-0.036,0.118,0.606,0.319,-0.237,-0.567,-0.297,0.275,0.766,0.152,496.0,30.45,-7.021,-0.349,-3.157,-4.276,2.761,2.276,-0.378,-0.416,-1.043,-1.635,1.431,1.585,-0.451,-0.244,-1.173,-0.875,2.028,0.417,-0.891,-0.559,-0.036,0.118,0.606,0.319,-0.237,-0.567,-0.297,0.275,0.766,0.152,2.8166491522430013,0.0023995742652675968,0.952530536900711,0.34958999389539147,0.38216487081318895,231.0,27.32,-2.398,-2.055,0.545,-3.669,1.647,1.47,0.511,-0.487,-0.969,-0.631,0.744,0.421,0.674,-0.564,-0.721,-0.372,0.499,1.168,-0.669,-0.813,0.458,-0.154,0.299,0.472,-0.512,-0.242,-0.033,0.189,0.318,-0.004,231.0,27.32,-2.398,-2.055,0.545,-3.669,1.647,1.47,0.511,-0.487,-0.969,-0.631,0.744,0.421,0.674,-0.564,-0.721,-0.372,0.499,1.168,-0.669,-0.813,0.458,-0.154,0.299,0.472,-0.512,-0.242,-0.033,0.189,0.318,-0.004,2.5449503223622094,0.002836469961374089,0.9435674088052688,0.3114860810866595,0.5809785039663258
