Component_1,Smiles_1,Component_2,Smiles_2,T_EP,X_1,potential#1,potential#2
Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,ChCl,C[N+](C)(C)CCO.[Cl-],326.05,0.604,-0.003566417,-0.00584025
Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,ChCl,C[N+](C)(C)CCO.[Cl-],335.08,0.697,-0.003566417,-0.00584025
Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,ChCl,C[N+](C)(C)CCO.[Cl-],338.62,0.771,-0.003566417,-0.00584025
Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,ChCl,C[N+](C)(C)CCO.[Cl-],344.52,0.889,-0.003566417,-0.00584025
Imidazole,c1c[nH]cn1,[N4444]Br,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],355.6607299,0.4,-0.006649,-0.005568083
Imidazole,c1c[nH]cn1,[N4444]Br,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],339.1636549,0.5,-0.006649,-0.005568083
Imidazole,c1c[nH]cn1,[N4444]Br,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],303.6994036,0.6,-0.006649,-0.005568083
Imidazole,c1c[nH]cn1,[N4444]Br,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],294.4965504,0.7,-0.006649,-0.005568083
Imidazole,c1c[nH]cn1,[N4444]Br,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],301.8286516,0.8,-0.006649,-0.005568083
Imidazole,c1c[nH]cn1,[N4444]Br,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],357.7935827,0.9,-0.006649,-0.005568083
Imidazole,c1c[nH]cn1,ChCl,C[N+](C)(C)CCO.[Cl-],367.3330734,0.4,-0.006649,-0.00584025
Imidazole,c1c[nH]cn1,ChCl,C[N+](C)(C)CCO.[Cl-],361.2913145,0.5,-0.006649,-0.00584025
Imidazole,c1c[nH]cn1,ChCl,C[N+](C)(C)CCO.[Cl-],355.9790388,0.6,-0.006649,-0.00584025
Imidazole,c1c[nH]cn1,ChCl,C[N+](C)(C)CCO.[Cl-],329.2685869,0.7,-0.006649,-0.00584025
Imidazole,c1c[nH]cn1,ChCl,C[N+](C)(C)CCO.[Cl-],338.5459768,0.8,-0.006649,-0.00584025
Imidazole,c1c[nH]cn1,ChCl,C[N+](C)(C)CCO.[Cl-],341.9881115,0.9,-0.006649,-0.00584025
Itaconic acid,C=C(CC(=O)O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],330.15,0.5,-0.005099583,-0.00584025
Ketoprofen,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,ChCl,C[N+](C)(C)CCO.[Cl-],541.85,0.119,-0.003822167,-0.00584025
Ketoprofen,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,ChCl,C[N+](C)(C)CCO.[Cl-],500.92,0.211,-0.003822167,-0.00584025
Ketoprofen,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,ChCl,C[N+](C)(C)CCO.[Cl-],465.85,0.305,-0.003822167,-0.00584025
Ketoprofen,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,ChCl,C[N+](C)(C)CCO.[Cl-],418.68,0.397,-0.003822167,-0.00584025
Ketoprofen,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,ChCl,C[N+](C)(C)CCO.[Cl-],390.52,0.495,-0.003822167,-0.00584025
Ketoprofen,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,ChCl,C[N+](C)(C)CCO.[Cl-],366.25,0.602,-0.003822167,-0.00584025
Ketoprofen,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,ChCl,C[N+](C)(C)CCO.[Cl-],349.75,0.69,-0.003822167,-0.00584025
Ketoprofen,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,ChCl,C[N+](C)(C)CCO.[Cl-],354.72,0.787,-0.003822167,-0.00584025
Ketoprofen,CC(C(=O)O)c1cccc(C(=O)c2ccccc2)c1,ChCl,C[N+](C)(C)CCO.[Cl-],361.62,0.897,-0.003822167,-0.00584025
Lactic Acid,CC(O)C(=O)O,Alanine,CC([NH3+])C(=O)[O-],298.15,0.5,-0.00511625,-0.0068135
Lactic Acid,CC(O)C(=O)O,Benzyltripropylammonium chloride,CCC[N+](CCC)(CCC)Cc1ccccc1.[Cl-],216.86,0.75,-0.00511625,-0.007394417
Lactic Acid,CC(O)C(=O)O,Betaine,C[N+](C)(C)CC(=O)[O-],298.15,0.5,-0.00511625,-0.009115333
Lactic Acid,CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],565.55,0.05,-0.00511625,-0.00584025
Lactic Acid,CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],537.15,0.104,-0.00511625,-0.00584025
Lactic Acid,CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],501.55,0.153,-0.00511625,-0.00584025
Lactic Acid,CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],466.85,0.201,-0.00511625,-0.00584025
Lactic Acid,CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],434.82,0.251,-0.00511625,-0.00584025
Lactic Acid,CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],406.45,0.303,-0.00511625,-0.00584025
Lactic Acid,CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],386.65,0.347,-0.00511625,-0.00584025
Lactic Acid,CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],351.42,0.401,-0.00511625,-0.00584025
Lactic Acid,CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],316.88,0.45,-0.00511625,-0.00584025
Lactic Acid,CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],296.95,0.498,-0.00511625,-0.00584025
Lactic Acid,CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],287.75,0.901,-0.00511625,-0.00584025
Lactic Acid,CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],288.35,0.95,-0.00511625,-0.00584025
Lauric Acid,CCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],573.45,0.1,-0.0033055,-0.007425417
Lauric Acid,CCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],518.85,0.202,-0.0033055,-0.007425417
Lauric Acid,CCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],478.45,0.299,-0.0033055,-0.007425417
Lauric Acid,CCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],433.35,0.402,-0.0033055,-0.007425417
Lauric Acid,CCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],381.95,0.498,-0.0033055,-0.007425417
Lauric Acid,CCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],315.95,0.59,-0.0033055,-0.007425417
Lauric Acid,CCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],313.85,0.597,-0.0033055,-0.007425417
Lauric Acid,CCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],312.86,0.657,-0.0033055,-0.007425417
Lauric Acid,CCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],312.55,0.704,-0.0033055,-0.007425417
Lauric Acid,CCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],315.65,0.799,-0.0033055,-0.007425417
Lauric Acid,CCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],314.52,0.805,-0.0033055,-0.007425417
Lauric Acid,CCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],316.95,0.891,-0.0033055,-0.007425417
Lauric Acid,CCCCCCCCCCCC(=O)O,[N1111]Cl,C[N+](C)(C)C.[Cl-],317.39,0.906,-0.0033055,-0.007425417
Lauric Acid,CCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],493.45,0.107,-0.0033055,-0.007349583
Lauric Acid,CCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],467.35,0.202,-0.0033055,-0.007349583
Lauric Acid,CCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],436.25,0.298,-0.0033055,-0.007349583
Lauric Acid,CCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],393.45,0.416,-0.0033055,-0.007349583
Lauric Acid,CCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],348.85,0.511,-0.0033055,-0.007349583
Lauric Acid,CCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],333.62,0.549,-0.0033055,-0.007349583
Lauric Acid,CCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],320.68,0.599,-0.0033055,-0.007349583
Lauric Acid,CCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],319.62,0.605,-0.0033055,-0.007349583
Lauric Acid,CCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],321.45,0.608,-0.0033055,-0.007349583
Lauric Acid,CCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],308.52,0.698,-0.0033055,-0.007349583
Lauric Acid,CCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],303.82,0.702,-0.0033055,-0.007349583
Lauric Acid,CCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],310.43,0.782,-0.0033055,-0.007349583
Lauric Acid,CCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],310.35,0.8,-0.0033055,-0.007349583
Lauric Acid,CCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],316.97,0.901,-0.0033055,-0.007349583
Lauric Acid,CCCCCCCCCCCC(=O)O,[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],316.05,0.902,-0.0033055,-0.007349583
Lauric Acid,CCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],481.25,0.092,-0.0033055,-0.007257583
Lauric Acid,CCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],443.25,0.205,-0.0033055,-0.007257583
Lauric Acid,CCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],419.55,0.287,-0.0033055,-0.007257583
Lauric Acid,CCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],380.75,0.396,-0.0033055,-0.007257583
Lauric Acid,CCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],358.35,0.497,-0.0033055,-0.007257583
Lauric Acid,CCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],334.28,0.553,-0.0033055,-0.007257583
Lauric Acid,CCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],298.86,0.599,-0.0033055,-0.007257583
Lauric Acid,CCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],296.26,0.636,-0.0033055,-0.007257583
Lauric Acid,CCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],300.72,0.701,-0.0033055,-0.007257583
Lauric Acid,CCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],295.7,0.702,-0.0033055,-0.007257583
Lauric Acid,CCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],311.59,0.801,-0.0033055,-0.007257583
Lauric Acid,CCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],310.65,0.804,-0.0033055,-0.007257583
Lauric Acid,CCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],316.65,0.882,-0.0033055,-0.007257583
Lauric Acid,CCCCCCCCCCCC(=O)O,[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],316.74,0.903,-0.0033055,-0.007257583
Lauric Acid,CCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],548.53,0.047,-0.0033055,-0.00584025
Lauric Acid,CCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],513.35,0.123,-0.0033055,-0.00584025
Lauric Acid,CCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],505.7,0.16,-0.0033055,-0.00584025
Lauric Acid,CCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],483.78,0.208,-0.0033055,-0.00584025
Lauric Acid,CCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],473.4,0.252,-0.0033055,-0.00584025
Lauric Acid,CCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],444.35,0.309,-0.0033055,-0.00584025
Lauric Acid,CCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],423.45,0.342,-0.0033055,-0.00584025
Lauric Acid,CCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],373.75,0.439,-0.0033055,-0.00584025
Lauric Acid,CCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],343.85,0.503,-0.0033055,-0.00584025
Lauric Acid,CCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],324.2,0.554,-0.0033055,-0.00584025
Lauric Acid,CCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],316.05,0.589,-0.0033055,-0.00584025
Lauric Acid,CCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],313.2,0.655,-0.0033055,-0.00584025
Lauric Acid,CCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],313.38,0.703,-0.0033055,-0.00584025
Lauric Acid,CCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],315.88,0.802,-0.0033055,-0.00584025
Lauric Acid,CCCCCCCCCCCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],316.48,0.9,-0.0033055,-0.00584025
Lauric Acid,CCCCCCCCCCCC(=O)O,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,338.64,0.1006,-0.0033055,-0.003566417
Lauric Acid,CCCCCCCCCCCC(=O)O,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,331.8,0.1992,-0.0033055,-0.003566417
Lauric Acid,CCCCCCCCCCCC(=O)O,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,325.03,0.2923,-0.0033055,-0.003566417
Lauric Acid,CCCCCCCCCCCC(=O)O,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,316.65,0.3977,-0.0033055,-0.003566417
Lauric Acid,CCCCCCCCCCCC(=O)O,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,312.78,0.4959,-0.0033055,-0.003566417
Lauric Acid,CCCCCCCCCCCC(=O)O,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,308.39,0.7,-0.0033055,-0.003566417
Lauric Acid,CCCCCCCCCCCC(=O)O,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,312.46,0.8932,-0.0033055,-0.003566417
Lauric Acid,CCCCCCCCCCCC(=O)O,Lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,279.15,0.57,-0.0033055,-0.009462917
Lauric Acid,CCCCCCCCCCCC(=O)O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,325.72,0.1004,-0.0033055,-0.003126083
Lauric Acid,CCCCCCCCCCCC(=O)O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,323.24,0.1997,-0.0033055,-0.003126083
Lauric Acid,CCCCCCCCCCCC(=O)O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,319.37,0.3002,-0.0033055,-0.003126083
Lauric Acid,CCCCCCCCCCCC(=O)O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,316.37,0.4001,-0.0033055,-0.003126083
Lauric Acid,CCCCCCCCCCCC(=O)O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,310.96,0.5002,-0.0033055,-0.003126083
Lauric Acid,CCCCCCCCCCCC(=O)O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,310.42,0.6002,-0.0033055,-0.003126083
Lauric Acid,CCCCCCCCCCCC(=O)O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,309.68,0.65,-0.0033055,-0.003126083
Lauric Acid,CCCCCCCCCCCC(=O)O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,308.85,0.7001,-0.0033055,-0.003126083
Lauric Acid,CCCCCCCCCCCC(=O)O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,310.61,0.7996,-0.0033055,-0.003126083
Lauric Acid,CCCCCCCCCCCC(=O)O,Myristic Acid,CCCCCCCCCCCCCC(=O)O,315.03,0.8996,-0.0033055,-0.003126083
Lauric Acid,CCCCCCCCCCCC(=O)O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,333.95,0.1001,-0.0033055,-0.002974417
Lauric Acid,CCCCCCCCCCCC(=O)O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,331.76,0.2,-0.0033055,-0.002974417
Lauric Acid,CCCCCCCCCCCC(=O)O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,329.19,0.3,-0.0033055,-0.002974417
Lauric Acid,CCCCCCCCCCCC(=O)O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,326.06,0.4,-0.0033055,-0.002974417
Lauric Acid,CCCCCCCCCCCC(=O)O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,321.88,0.5,-0.0033055,-0.002974417
Lauric Acid,CCCCCCCCCCCC(=O)O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,314.39,0.5999,-0.0033055,-0.002974417
Lauric Acid,CCCCCCCCCCCC(=O)O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,313.89,0.6998,-0.0033055,-0.002974417
Lauric Acid,CCCCCCCCCCCC(=O)O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,310.44,0.7998,-0.0033055,-0.002974417
Lauric Acid,CCCCCCCCCCCC(=O)O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,310.64,0.8481,-0.0033055,-0.002974417
Lauric Acid,CCCCCCCCCCCC(=O)O,Palmitic Acid,CCCCCCCCCCCCCCCC(=O)O,313.5,0.8968,-0.0033055,-0.002974417
Lauric Acid,CCCCCCCCCCCC(=O)O,Propranolol,CC(C)NCC(O)COc1cccc2ccccc12,327.25,0.334872972,-0.0033055,-0.004778667
Lauric Acid,CCCCCCCCCCCC(=O)O,Propranolol,CC(C)NCC(O)COc1cccc2ccccc12,352.15,0.504268091,-0.0033055,-0.004778667
Lauric Acid,CCCCCCCCCCCC(=O)O,Propranolol,CC(C)NCC(O)COc1cccc2ccccc12,289.05,0.75129533,-0.0033055,-0.004778667
Lauric Acid,CCCCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,341.47,0.1003,-0.0033055,-0.002838833
Lauric Acid,CCCCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,339.38,0.1994,-0.0033055,-0.002838833
Lauric Acid,CCCCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,337.16,0.2999,-0.0033055,-0.002838833
Lauric Acid,CCCCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,334.86,0.4005,-0.0033055,-0.002838833
Lauric Acid,CCCCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,331.93,0.4999,-0.0033055,-0.002838833
Lauric Acid,CCCCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,328.53,0.6007,-0.0033055,-0.002838833
Lauric Acid,CCCCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,322.13,0.7002,-0.0033055,-0.002838833
Lauric Acid,CCCCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,316.17,0.7999,-0.0033055,-0.002838833
Lauric Acid,CCCCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,312.31,0.8485,-0.0033055,-0.002838833
Lauric Acid,CCCCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,313.04,0.8999,-0.0033055,-0.002838833
Lauric Acid,CCCCCCCCCCCC(=O)O,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,316.23,0.9499,-0.0033055,-0.002838833
Lauric Acid,CCCCCCCCCCCC(=O)O,Thymol,Cc1ccc(C(C)C)c(O)c1,318.22,0.1,-0.0033055,-0.003125583
Lauric Acid,CCCCCCCCCCCC(=O)O,Thymol,Cc1ccc(C(C)C)c(O)c1,311.6,0.21,-0.0033055,-0.003125583
Lauric Acid,CCCCCCCCCCCC(=O)O,Thymol,Cc1ccc(C(C)C)c(O)c1,306.96,0.3,-0.0033055,-0.003125583
Lauric Acid,CCCCCCCCCCCC(=O)O,Thymol,Cc1ccc(C(C)C)c(O)c1,303.22,0.4,-0.0033055,-0.003125583
Lauric Acid,CCCCCCCCCCCC(=O)O,Thymol,Cc1ccc(C(C)C)c(O)c1,301.54,0.45,-0.0033055,-0.003125583
Lauric Acid,CCCCCCCCCCCC(=O)O,Thymol,Cc1ccc(C(C)C)c(O)c1,304.76,0.6,-0.0033055,-0.003125583
Lauric Acid,CCCCCCCCCCCC(=O)O,Thymol,Cc1ccc(C(C)C)c(O)c1,309.36,0.7,-0.0033055,-0.003125583
Lauric Acid,CCCCCCCCCCCC(=O)O,Thymol,Cc1ccc(C(C)C)c(O)c1,311.51,0.8,-0.0033055,-0.003125583
Lauric Acid,CCCCCCCCCCCC(=O)O,Thymol,Cc1ccc(C(C)C)c(O)c1,314.17,0.9,-0.0033055,-0.003125583
Levulinic acid,CC(=O)CCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],278.15,0.666666667,-0.004857667,-0.00584025
Levulinic acid,CC(=O)CCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],262,0.75,-0.004857667,-0.00584025
Levulinic acid,CC(=O)CCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],263,0.8,-0.004857667,-0.00584025
Levulinic acid,CC(=O)CCC(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],263.2,0.833333333,-0.004857667,-0.00584025
Lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,DL-camphor,CC12CCC(CC1=O)C2(C)C,307,0.5,-0.009462917,-0.00184
Lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,Ibuprofen,CC(C)Cc1ccc(C(C)C(=O)O)cc1,246.15,0.5,-0.009462917,-0.003566417
Lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,Phenyl salicylate,O=C(Oc1ccccc1)c1ccccc1O,291.35,0.43,-0.009462917,0.001089667
Lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,Stearic Acid,CCCCCCCCCCCCCCCCCC(=O)O,316.15,0.5,-0.009462917,-0.002838833
Lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,Tetracaine,CCCCNc1ccc(C(=O)OCCN(C)C)cc1,303.15,0.5,-0.009462917,-0.003485
Limonene,C=C(C)[C@@H]1CC=C(C)CC1,Capric Acid,CCCCCCCCCC(=O)O,294.05,0.333333333,0.003994917,-0.003512417
Limonene,C=C(C)[C@@H]1CC=C(C)CC1,Capric Acid,CCCCCCCCCC(=O)O,287.45,0.5,0.003994917,-0.003512417
Limonene,C=C(C)[C@@H]1CC=C(C)CC1,Capric Acid,CCCCCCCCCC(=O)O,280.95,0.666666667,0.003994917,-0.003512417
Limonene,C=C(C)[C@@H]1CC=C(C)CC1,Myristic Acid,CCCCCCCCCCCCCC(=O)O,324.75,0.333333333,0.003994917,-0.003126083
Limonene,C=C(C)[C@@H]1CC=C(C)CC1,Myristic Acid,CCCCCCCCCCCCCC(=O)O,320.85,0.5,0.003994917,-0.003126083
Limonene,C=C(C)[C@@H]1CC=C(C)CC1,Myristic Acid,CCCCCCCCCCCCCC(=O)O,320.65,0.666666667,0.003994917,-0.003126083
Linoleic acid,CCCCC/C=C\C/C=C\CCCCCCCC(=O)O,Lidocaine,CCN(CC)CC(=O)Nc1c(C)cccc1C,202.15,0.5,-0.003021583,-0.009462917
Malic Acid,O=C(O)CC(O)C(=O)O,Alanine,CC([NH3+])C(=O)[O-],318.15,0.5,-0.00564875,-0.0068135
Malic Acid,O=C(O)CC(O)C(=O)O,Betaine,C[N+](C)(C)CC(=O)[O-],318.15,0.5,-0.00564875,-0.009115333
Malic Acid,O=C(O)CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],570.35,0.05,-0.00564875,-0.00584025
Malic Acid,O=C(O)CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],538.38,0.1,-0.00564875,-0.00584025
Malic Acid,O=C(O)CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],505.68,0.151,-0.00564875,-0.00584025
Malic Acid,O=C(O)CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],474.48,0.201,-0.00564875,-0.00584025
Malic Acid,O=C(O)CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],441.62,0.251,-0.00564875,-0.00584025
Malic Acid,O=C(O)CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],417.18,0.3,-0.00564875,-0.00584025
Malic Acid,O=C(O)CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],358.52,0.4,-0.00564875,-0.00584025
Malic Acid,O=C(O)CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],334.55,0.45,-0.00564875,-0.00584025
Malic Acid,O=C(O)CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],338.42,0.5,-0.00564875,-0.00584025
Malic Acid,O=C(O)CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],345.92,0.549,-0.00564875,-0.00584025
Malic Acid,O=C(O)CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],358.68,0.601,-0.00564875,-0.00584025
Malic Acid,O=C(O)CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],364.75,0.649,-0.00564875,-0.00584025
Malic Acid,O=C(O)CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],371.42,0.699,-0.00564875,-0.00584025
Malic Acid,O=C(O)CC(O)C(=O)O,ChCl,C[N+](C)(C)CCO.[Cl-],376.42,0.751,-0.00564875,-0.00584025
