Component_1,Smiles_1,Component_2,Smiles_2,T_EP,X_1,mu_c05#1,log10_c05#1,FreeE_c05#1,H_int_c05#1,H_MF_c05#1,H_HB_c05#1,H_vdW_c05#1,mu_c05#2,log10_c05#2,FreeE_c05#2,H_int_c05#2,H_MF_c05#2,H_HB_c05#2,H_vdW_c05#2
[MeCh]Cl,COCC[N+](C)(C)C.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],411.7,0.502,2.2934,-13.31368,-519968.81405,-5.93186,7.89215,-3.50703,-10.31697,1.82189,-13.15318,-495309.18734,-5.00037,6.74826,-2.73003,-9.01859
[MeCh]Cl,COCC[N+](C)(C)C.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],416.4,0.601,2.2934,-13.31368,-519968.81405,-5.93186,7.89215,-3.50703,-10.31697,1.82189,-13.15318,-495309.18734,-5.00037,6.74826,-2.73003,-9.01859
[MeCh]Cl,COCC[N+](C)(C)C.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],417.7,0.6990000000000001,2.2934,-13.31368,-519968.81405,-5.93186,7.89215,-3.50703,-10.31697,1.82189,-13.15318,-495309.18734,-5.00037,6.74826,-2.73003,-9.01859
[MeCh]Cl,COCC[N+](C)(C)C.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],433.3,0.852,2.2934,-13.31368,-519968.81405,-5.93186,7.89215,-3.50703,-10.31697,1.82189,-13.15318,-495309.18734,-5.00037,6.74826,-2.73003,-9.01859
[MeCh]Cl,COCC[N+](C)(C)C.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],433.1,0.894,2.2934,-13.31368,-519968.81405,-5.93186,7.89215,-3.50703,-10.31697,1.82189,-13.15318,-495309.18734,-5.00037,6.74826,-2.73003,-9.01859
[N1111]Cl,C[N+](C)(C)C.[Cl-],[NH4]Cl,[Cl-].[NH4+],597.88,0.1,2.63527,-12.59291,-423409.74217,-9.10654,6.15655,-6.82291,-8.44018,-4.67001,-17.4407,-324741.50756,-13.8904,1.36939,-10.43473,-4.82507
[N1111]Cl,C[N+](C)(C)C.[Cl-],[NH4]Cl,[Cl-].[NH4+],573.78,0.201,2.63527,-12.59291,-423409.74217,-9.10654,6.15655,-6.82291,-8.44018,-4.67001,-17.4407,-324741.50756,-13.8904,1.36939,-10.43473,-4.82507
[N1111]Cl,C[N+](C)(C)C.[Cl-],[NH4]Cl,[Cl-].[NH4+],527.35,0.301,2.63527,-12.59291,-423409.74217,-9.10654,6.15655,-6.82291,-8.44018,-4.67001,-17.4407,-324741.50756,-13.8904,1.36939,-10.43473,-4.82507
[N1111]Cl,C[N+](C)(C)C.[Cl-],[NH4]Cl,[Cl-].[NH4+],497.82,0.4,2.63527,-12.59291,-423409.74217,-9.10654,6.15655,-6.82291,-8.44018,-4.67001,-17.4407,-324741.50756,-13.8904,1.36939,-10.43473,-4.82507
[N1111]Cl,C[N+](C)(C)C.[Cl-],[NH4]Cl,[Cl-].[NH4+],518.9,0.499,2.63527,-12.59291,-423409.74217,-9.10654,6.15655,-6.82291,-8.44018,-4.67001,-17.4407,-324741.50756,-13.8904,1.36939,-10.43473,-4.82507
[N1111]Cl,C[N+](C)(C)C.[Cl-],[NH4]Cl,[Cl-].[NH4+],540.6,0.6,2.63527,-12.59291,-423409.74217,-9.10654,6.15655,-6.82291,-8.44018,-4.67001,-17.4407,-324741.50756,-13.8904,1.36939,-10.43473,-4.82507
[N1111]Cl,C[N+](C)(C)C.[Cl-],[NH4]Cl,[Cl-].[NH4+],552.2,0.7,2.63527,-12.59291,-423409.74217,-9.10654,6.15655,-6.82291,-8.44018,-4.67001,-17.4407,-324741.50756,-13.8904,1.36939,-10.43473,-4.82507
[N1111]Cl,C[N+](C)(C)C.[Cl-],[NH4]Cl,[Cl-].[NH4+],565.6,0.801,2.63527,-12.59291,-423409.74217,-9.10654,6.15655,-6.82291,-8.44018,-4.67001,-17.4407,-324741.50756,-13.8904,1.36939,-10.43473,-4.82507
[N1111]Cl,C[N+](C)(C)C.[Cl-],[NH4]Cl,[Cl-].[NH4+],593.8,0.9,2.63527,-12.59291,-423409.74217,-9.10654,6.15655,-6.82291,-8.44018,-4.67001,-17.4407,-324741.50756,-13.8904,1.36939,-10.43473,-4.82507
[N1111]Cl,C[N+](C)(C)C.[Cl-],[NH4]Cl,[Cl-].[NH4+],601.7,0.945,2.63527,-12.59291,-423409.74217,-9.10654,6.15655,-6.82291,-8.44018,-4.67001,-17.4407,-324741.50756,-13.8904,1.36939,-10.43473,-4.82507
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],601.9,0.05400000000000005,3.09972,-10.95975,-522108.48012,-2.77399,9.74263,-1.32006,-11.19656,2.93661,-12.37191,-423409.44082,-3.36327,7.61415,-2.55353,-8.42389
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],596.4,0.09999999999999998,3.09972,-10.95975,-522108.48012,-2.77399,9.74263,-1.32006,-11.19656,2.93661,-12.37191,-423409.44082,-3.36327,7.61415,-2.55353,-8.42389
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],563.1,0.19899999999999995,3.09972,-10.95975,-522108.48012,-2.77399,9.74263,-1.32006,-11.19656,2.93661,-12.37191,-423409.44082,-3.36327,7.61415,-2.55353,-8.42389
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],532.3,0.30400000000000005,3.09972,-10.95975,-522108.48012,-2.77399,9.74263,-1.32006,-11.19656,2.93661,-12.37191,-423409.44082,-3.36327,7.61415,-2.55353,-8.42389
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],507.7,0.401,3.09972,-10.95975,-522108.48012,-2.77399,9.74263,-1.32006,-11.19656,2.93661,-12.37191,-423409.44082,-3.36327,7.61415,-2.55353,-8.42389
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],475.7,0.5,3.09972,-10.95975,-522108.48012,-2.77399,9.74263,-1.32006,-11.19656,2.93661,-12.37191,-423409.44082,-3.36327,7.61415,-2.55353,-8.42389
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],447.7,0.6,3.09972,-10.95975,-522108.48012,-2.77399,9.74263,-1.32006,-11.19656,2.93661,-12.37191,-423409.44082,-3.36327,7.61415,-2.55353,-8.42389
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],459.0,0.7,3.09972,-10.95975,-522108.48012,-2.77399,9.74263,-1.32006,-11.19656,2.93661,-12.37191,-423409.44082,-3.36327,7.61415,-2.55353,-8.42389
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],490.9,0.8,3.09972,-10.95975,-522108.48012,-2.77399,9.74263,-1.32006,-11.19656,2.93661,-12.37191,-423409.44082,-3.36327,7.61415,-2.55353,-8.42389
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],512.9,0.889,3.09972,-10.95975,-522108.48012,-2.77399,9.74263,-1.32006,-11.19656,2.93661,-12.37191,-423409.44082,-3.36327,7.61415,-2.55353,-8.42389
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],520.9,0.9319999999999999,3.09972,-10.95975,-522108.48012,-2.77399,9.74263,-1.32006,-11.19656,2.93661,-12.37191,-423409.44082,-3.36327,7.61415,-2.55353,-8.42389
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],568.7,0.062000000000000055,3.04094,-11.00286,-522108.5389,-3.20361,9.25637,-1.34855,-11.11143,1.78149,-13.18281,-495309.22775,-4.37544,7.05552,-2.31736,-9.1136
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],564.0,0.08599999999999997,3.04094,-11.00286,-522108.5389,-3.20361,9.25637,-1.34855,-11.11143,1.78149,-13.18281,-495309.22775,-4.37544,7.05552,-2.31736,-9.1136
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],558.7,0.15300000000000002,3.04094,-11.00286,-522108.5389,-3.20361,9.25637,-1.34855,-11.11143,1.78149,-13.18281,-495309.22775,-4.37544,7.05552,-2.31736,-9.1136
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],548.4,0.20599999999999996,3.04094,-11.00286,-522108.5389,-3.20361,9.25637,-1.34855,-11.11143,1.78149,-13.18281,-495309.22775,-4.37544,7.05552,-2.31736,-9.1136
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],540.8,0.27,3.04094,-11.00286,-522108.5389,-3.20361,9.25637,-1.34855,-11.11143,1.78149,-13.18281,-495309.22775,-4.37544,7.05552,-2.31736,-9.1136
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],532.6,0.31599999999999995,3.04094,-11.00286,-522108.5389,-3.20361,9.25637,-1.34855,-11.11143,1.78149,-13.18281,-495309.22775,-4.37544,7.05552,-2.31736,-9.1136
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],522.3,0.358,3.04094,-11.00286,-522108.5389,-3.20361,9.25637,-1.34855,-11.11143,1.78149,-13.18281,-495309.22775,-4.37544,7.05552,-2.31736,-9.1136
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],515.8,0.404,3.04094,-11.00286,-522108.5389,-3.20361,9.25637,-1.34855,-11.11143,1.78149,-13.18281,-495309.22775,-4.37544,7.05552,-2.31736,-9.1136
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],503.3,0.503,3.04094,-11.00286,-522108.5389,-3.20361,9.25637,-1.34855,-11.11143,1.78149,-13.18281,-495309.22775,-4.37544,7.05552,-2.31736,-9.1136
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],514.6,0.597,3.04094,-11.00286,-522108.5389,-3.20361,9.25637,-1.34855,-11.11143,1.78149,-13.18281,-495309.22775,-4.37544,7.05552,-2.31736,-9.1136
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],526.4,0.688,3.04094,-11.00286,-522108.5389,-3.20361,9.25637,-1.34855,-11.11143,1.78149,-13.18281,-495309.22775,-4.37544,7.05552,-2.31736,-9.1136
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],530.4,0.796,3.04094,-11.00286,-522108.5389,-3.20361,9.25637,-1.34855,-11.11143,1.78149,-13.18281,-495309.22775,-4.37544,7.05552,-2.31736,-9.1136
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],534.5,0.878,3.04094,-11.00286,-522108.5389,-3.20361,9.25637,-1.34855,-11.11143,1.78149,-13.18281,-495309.22775,-4.37544,7.05552,-2.31736,-9.1136
[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],603.0,0.051000000000000045,1.39531,-11.57215,-620811.27936,-5.74082,10.03789,-1.24995,-14.52876,2.97985,-12.3402,-423409.39758,-3.64985,7.28952,-2.52919,-8.41018
[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],589.2,0.10099999999999998,1.39531,-11.57215,-620811.27936,-5.74082,10.03789,-1.24995,-14.52876,2.97985,-12.3402,-423409.39758,-3.64985,7.28952,-2.52919,-8.41018
[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],551.8,0.20199999999999996,1.39531,-11.57215,-620811.27936,-5.74082,10.03789,-1.24995,-14.52876,2.97985,-12.3402,-423409.39758,-3.64985,7.28952,-2.52919,-8.41018
[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],515.2,0.30100000000000005,1.39531,-11.57215,-620811.27936,-5.74082,10.03789,-1.24995,-14.52876,2.97985,-12.3402,-423409.39758,-3.64985,7.28952,-2.52919,-8.41018
[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],465.5,0.4,1.39531,-11.57215,-620811.27936,-5.74082,10.03789,-1.24995,-14.52876,2.97985,-12.3402,-423409.39758,-3.64985,7.28952,-2.52919,-8.41018
[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],421.5,0.498,1.39531,-11.57215,-620811.27936,-5.74082,10.03789,-1.24995,-14.52876,2.97985,-12.3402,-423409.39758,-3.64985,7.28952,-2.52919,-8.41018
[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],360.7,0.599,1.39531,-11.57215,-620811.27936,-5.74082,10.03789,-1.24995,-14.52876,2.97985,-12.3402,-423409.39758,-3.64985,7.28952,-2.52919,-8.41018
[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],405.6,0.6970000000000001,1.39531,-11.57215,-620811.27936,-5.74082,10.03789,-1.24995,-14.52876,2.97985,-12.3402,-423409.39758,-3.64985,7.28952,-2.52919,-8.41018
[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],439.8,0.798,1.39531,-11.57215,-620811.27936,-5.74082,10.03789,-1.24995,-14.52876,2.97985,-12.3402,-423409.39758,-3.64985,7.28952,-2.52919,-8.41018
[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],477.5,0.897,1.39531,-11.57215,-620811.27936,-5.74082,10.03789,-1.24995,-14.52876,2.97985,-12.3402,-423409.39758,-3.64985,7.28952,-2.52919,-8.41018
[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],489.7,0.945,1.39531,-11.57215,-620811.27936,-5.74082,10.03789,-1.24995,-14.52876,2.97985,-12.3402,-423409.39758,-3.64985,7.28952,-2.52919,-8.41018
[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],573.4,0.049000000000000044,1.33339,-11.61756,-620811.34128,-6.06191,9.67675,-1.29342,-14.44524,1.90161,-13.09472,-495309.10763,-4.62944,6.77487,-2.29207,-9.11224
[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],563.2,0.118,1.33339,-11.61756,-620811.34128,-6.06191,9.67675,-1.29342,-14.44524,1.90161,-13.09472,-495309.10763,-4.62944,6.77487,-2.29207,-9.11224
[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],542.9,0.21599999999999997,1.33339,-11.61756,-620811.34128,-6.06191,9.67675,-1.29342,-14.44524,1.90161,-13.09472,-495309.10763,-4.62944,6.77487,-2.29207,-9.11224
[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],531.7,0.245,1.33339,-11.61756,-620811.34128,-6.06191,9.67675,-1.29342,-14.44524,1.90161,-13.09472,-495309.10763,-4.62944,6.77487,-2.29207,-9.11224
[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],518.8,0.29200000000000004,1.33339,-11.61756,-620811.34128,-6.06191,9.67675,-1.29342,-14.44524,1.90161,-13.09472,-495309.10763,-4.62944,6.77487,-2.29207,-9.11224
[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],497.7,0.379,1.33339,-11.61756,-620811.34128,-6.06191,9.67675,-1.29342,-14.44524,1.90161,-13.09472,-495309.10763,-4.62944,6.77487,-2.29207,-9.11224
[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],478.2,0.489,1.33339,-11.61756,-620811.34128,-6.06191,9.67675,-1.29342,-14.44524,1.90161,-13.09472,-495309.10763,-4.62944,6.77487,-2.29207,-9.11224
[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],484.8,0.596,1.33339,-11.61756,-620811.34128,-6.06191,9.67675,-1.29342,-14.44524,1.90161,-13.09472,-495309.10763,-4.62944,6.77487,-2.29207,-9.11224
[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],490.9,0.7070000000000001,1.33339,-11.61756,-620811.34128,-6.06191,9.67675,-1.29342,-14.44524,1.90161,-13.09472,-495309.10763,-4.62944,6.77487,-2.29207,-9.11224
[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],496.6,0.8,1.33339,-11.61756,-620811.34128,-6.06191,9.67675,-1.29342,-14.44524,1.90161,-13.09472,-495309.10763,-4.62944,6.77487,-2.29207,-9.11224
[N3333]Cl,CCC[N+](CCC)(CCC)CCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],500.4,0.899,1.33339,-11.61756,-620811.34128,-6.06191,9.67675,-1.29342,-14.44524,1.90161,-13.09472,-495309.10763,-4.62944,6.77487,-2.29207,-9.11224
[N4444]Br,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],Malonic Acid,O=C(O)CC(=O)O,255.17,0.5,-2.56006,-13.95328,-2046187.37663,-18.40604,7.21396,-8.78369,-16.83631,-4.52536,-3.65961,-262205.9961,-11.46602,2.20129,-8.4315,-5.23581
[N4444]Br,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],Oxalic Acid,O=C(O)C(=O)O,250.99,0.5,-2.65592,-14.02358,-2046187.47249,-20.0393,7.18567,-10.36152,-16.86344,-5.2542,-4.26834,-237521.5022,-12.30181,1.85114,-9.76702,-4.38593
[N4444]Br,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],Suberic Acid,O=C(O)CCCCCCC(=O)O,315.9,0.7,-2.2224,-13.70564,-2046187.03897,-16.25523,7.62838,-6.90312,-16.98049,-5.33178,-4.85008,-385592.6429,-13.11138,4.11785,-7.03192,-10.19731
[N4444]Br,CCCC[N+](CCCC)(CCCC)CCCC.[Br-],Succinic Acid,O=C(O)CCC(=O)O,352.6,0.8,-2.34029,-13.7921,-2046187.15686,-17.00874,7.51434,-7.6132,-16.90988,-4.31194,-3.20836,-286886.16083,-10.92048,2.73127,-7.3867,-6.26506
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],Arginine,NC(=[NH2+])NCCC[C@H](N)C(=O)[O-],298.22,0.8571428571428571,0.25815,-12.67885,-719517.71194,-13.22266,8.48953,-4.33036,-17.38183,-3.566,-36.16932,-380787.76486,-26.59899,5.90953,-22.78697,-9.72155
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],Arginine,NC(=[NH2+])NCCC[C@H](N)C(=O)[O-],299.55,0.875,0.25815,-12.67885,-719517.71194,-13.22266,8.48953,-4.33036,-17.38183,-3.566,-36.16932,-380787.76486,-26.59899,5.90953,-22.78697,-9.72155
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],Arginine,NC(=[NH2+])NCCC[C@H](N)C(=O)[O-],299.31,0.8888888888888888,0.25815,-12.67885,-719517.71194,-13.22266,8.48953,-4.33036,-17.38183,-3.566,-36.16932,-380787.76486,-26.59899,5.90953,-22.78697,-9.72155
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],Aspartic acid,[NH3+][C@@H](CC(=O)O)C(=O)[O-],298.23,0.9,-1.08705,-13.66538,-719519.05713,-17.39682,7.61705,-7.80995,-17.20393,-3.58278,-19.63118,-321638.94482,-18.51073,3.35274,-15.156,-6.70747
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],Aspartic acid,[NH3+][C@@H](CC(=O)O)C(=O)[O-],305.96,0.9090909090909091,-1.08705,-13.66538,-719519.05713,-17.39682,7.61705,-7.80995,-17.20393,-3.58278,-19.63118,-321638.94482,-18.51073,3.35274,-15.156,-6.70747
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],Aspartic acid,[NH3+][C@@H](CC(=O)O)C(=O)[O-],304.93,0.9166666666666666,-1.08705,-13.66538,-719519.05713,-17.39682,7.61705,-7.80995,-17.20393,-3.58278,-19.63118,-321638.94482,-18.51073,3.35274,-15.156,-6.70747
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],518.3,0.09399999999999997,-0.2885,-13.07975,-719518.25858,-9.17551,10.02763,-1.4277,-17.77544,2.05001,-12.98588,-495308.95922,-4.75597,6.65335,-2.30386,-9.10546
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],520.4,0.09899999999999998,-0.2885,-13.07975,-719518.25858,-9.17551,10.02763,-1.4277,-17.77544,2.05001,-12.98588,-495308.95922,-4.75597,6.65335,-2.30386,-9.10546
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],471.2,0.19699999999999995,-0.2885,-13.07975,-719518.25858,-9.17551,10.02763,-1.4277,-17.77544,2.05001,-12.98588,-495308.95922,-4.75597,6.65335,-2.30386,-9.10546
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],472.6,0.19699999999999995,-0.2885,-13.07975,-719518.25858,-9.17551,10.02763,-1.4277,-17.77544,2.05001,-12.98588,-495308.95922,-4.75597,6.65335,-2.30386,-9.10546
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],421.4,0.30400000000000005,-0.2885,-13.07975,-719518.25858,-9.17551,10.02763,-1.4277,-17.77544,2.05001,-12.98588,-495308.95922,-4.75597,6.65335,-2.30386,-9.10546
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],422.7,0.30800000000000005,-0.2885,-13.07975,-719518.25858,-9.17551,10.02763,-1.4277,-17.77544,2.05001,-12.98588,-495308.95922,-4.75597,6.65335,-2.30386,-9.10546
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],368.4,0.394,-0.2885,-13.07975,-719518.25858,-9.17551,10.02763,-1.4277,-17.77544,2.05001,-12.98588,-495308.95922,-4.75597,6.65335,-2.30386,-9.10546
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],316.3,0.51,-0.2885,-13.07975,-719518.25858,-9.17551,10.02763,-1.4277,-17.77544,2.05001,-12.98588,-495308.95922,-4.75597,6.65335,-2.30386,-9.10546
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],317.7,0.512,-0.2885,-13.07975,-719518.25858,-9.17551,10.02763,-1.4277,-17.77544,2.05001,-12.98588,-495308.95922,-4.75597,6.65335,-2.30386,-9.10546
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],326.9,0.575,-0.2885,-13.07975,-719518.25858,-9.17551,10.02763,-1.4277,-17.77544,2.05001,-12.98588,-495308.95922,-4.75597,6.65335,-2.30386,-9.10546
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],328.3,0.5880000000000001,-0.2885,-13.07975,-719518.25858,-9.17551,10.02763,-1.4277,-17.77544,2.05001,-12.98588,-495308.95922,-4.75597,6.65335,-2.30386,-9.10546
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],331.6,0.704,-0.2885,-13.07975,-719518.25858,-9.17551,10.02763,-1.4277,-17.77544,2.05001,-12.98588,-495308.95922,-4.75597,6.65335,-2.30386,-9.10546
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],333.3,0.7110000000000001,-0.2885,-13.07975,-719518.25858,-9.17551,10.02763,-1.4277,-17.77544,2.05001,-12.98588,-495308.95922,-4.75597,6.65335,-2.30386,-9.10546
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],341.3,0.8089999999999999,-0.2885,-13.07975,-719518.25858,-9.17551,10.02763,-1.4277,-17.77544,2.05001,-12.98588,-495308.95922,-4.75597,6.65335,-2.30386,-9.10546
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],340.9,0.8109999999999999,-0.2885,-13.07975,-719518.25858,-9.17551,10.02763,-1.4277,-17.77544,2.05001,-12.98588,-495308.95922,-4.75597,6.65335,-2.30386,-9.10546
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],341.3,0.875,-0.2885,-13.07975,-719518.25858,-9.17551,10.02763,-1.4277,-17.77544,2.05001,-12.98588,-495308.95922,-4.75597,6.65335,-2.30386,-9.10546
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],341.6,0.886,-0.2885,-13.07975,-719518.25858,-9.17551,10.02763,-1.4277,-17.77544,2.05001,-12.98588,-495308.95922,-4.75597,6.65335,-2.30386,-9.10546
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],Glutamic acid,[NH3+][C@@H](CCC(=O)O)C(=O)[O-],303.7,0.8888888888888888,-0.98501,-13.59055,-719518.9551,-16.65007,7.76741,-7.207,-17.21048,-3.55086,-18.98953,-346317.33258,-18.88599,3.92486,-15.05613,-7.75472
[N4444]Cl,CCCC[N+](CCCC)(CCCC)CCCC.[Cl-],Glutamic acid,[NH3+][C@@H](CCC(=O)O)C(=O)[O-],302.41,0.9,-0.98501,-13.59055,-719518.9551,-16.65007,7.76741,-7.207,-17.21048,-3.55086,-18.98953,-346317.33258,-18.88599,3.92486,-15.05613,-7.75472
