Component_1,Smiles_1,Component_2,Smiles_2,T_EP,X_1,sig2#1,sig3#1,sig4#1,sig5#1,sig6#1,Hb_acc3#1,Hb_don3#1,Volume#1,E_diel#1,av_dE#1,E_vdw#1,E_ring#1,mu_gas#1,sig2#2,sig3#2,sig4#2,sig5#2,sig6#2,Hb_acc3#2,Hb_don3#2,Volume#2,E_diel#2,av_dE#2,E_vdw#2,E_ring#2,mu_gas#2,WAPS#1,WANS#1,WAPS#2,WANS#2
[C4Py]Cl,CCCC[n+]1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],403.4,0.502,169.4084,153.552,381.8446,545.0038,1066.7539,19.4061,0.399,232.546,-43.2884,0.6352,8.9604,-1.1335,-15.5996,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.011511134,-0.00508421,0.012944751,-0.006715318
[C4Py]Cl,CCCC[n+]1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],373.9,0.551,169.4084,153.552,381.8446,545.0038,1066.7539,19.4061,0.399,232.546,-43.2884,0.6352,8.9604,-1.1335,-15.5996,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.011511134,-0.00508421,0.012944751,-0.006715318
[C4Py]Cl,CCCC[n+]1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],363.32,0.601,169.4084,153.552,381.8446,545.0038,1066.7539,19.4061,0.399,232.546,-43.2884,0.6352,8.9604,-1.1335,-15.5996,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.011511134,-0.00508421,0.012944751,-0.006715318
[C4Py]Cl,CCCC[n+]1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],375.15,0.649,169.4084,153.552,381.8446,545.0038,1066.7539,19.4061,0.399,232.546,-43.2884,0.6352,8.9604,-1.1335,-15.5996,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.011511134,-0.00508421,0.012944751,-0.006715318
[C4Py]Cl,CCCC[n+]1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],368.52,0.697,169.4084,153.552,381.8446,545.0038,1066.7539,19.4061,0.399,232.546,-43.2884,0.6352,8.9604,-1.1335,-15.5996,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.011511134,-0.00508421,0.012944751,-0.006715318
[C4Py]Cl,CCCC[n+]1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],384.48,0.798,169.4084,153.552,381.8446,545.0038,1066.7539,19.4061,0.399,232.546,-43.2884,0.6352,8.9604,-1.1335,-15.5996,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.011511134,-0.00508421,0.012944751,-0.006715318
[C4Py]Cl,CCCC[n+]1ccccc1.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],393.78,0.899,169.4084,153.552,381.8446,545.0038,1066.7539,19.4061,0.399,232.546,-43.2884,0.6352,8.9604,-1.1335,-15.5996,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.011511134,-0.00508421,0.012944751,-0.006715318
[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,ChCl,C[N+](C)(C)CCO.[Cl-],557.2,0.06,159.4099,121.4344,322.407,461.0757,939.1721,14.1385,0.1641,221.5786,-36.0707,0.9178,6.9822,0,-11.1094,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.009792496,-0.006079354,0.012944751,-0.006715318
[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,ChCl,C[N+](C)(C)CCO.[Cl-],535.6,0.098,159.4099,121.4344,322.407,461.0757,939.1721,14.1385,0.1641,221.5786,-36.0707,0.9178,6.9822,0,-11.1094,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.009792496,-0.006079354,0.012944751,-0.006715318
[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,ChCl,C[N+](C)(C)CCO.[Cl-],535.5,0.1,159.4099,121.4344,322.407,461.0757,939.1721,14.1385,0.1641,221.5786,-36.0707,0.9178,6.9822,0,-11.1094,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.009792496,-0.006079354,0.012944751,-0.006715318
[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,ChCl,C[N+](C)(C)CCO.[Cl-],498.7,0.159,159.4099,121.4344,322.407,461.0757,939.1721,14.1385,0.1641,221.5786,-36.0707,0.9178,6.9822,0,-11.1094,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.009792496,-0.006079354,0.012944751,-0.006715318
[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,ChCl,C[N+](C)(C)CCO.[Cl-],471.4,0.215,159.4099,121.4344,322.407,461.0757,939.1721,14.1385,0.1641,221.5786,-36.0707,0.9178,6.9822,0,-11.1094,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.009792496,-0.006079354,0.012944751,-0.006715318
[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,ChCl,C[N+](C)(C)CCO.[Cl-],459.4,0.246,159.4099,121.4344,322.407,461.0757,939.1721,14.1385,0.1641,221.5786,-36.0707,0.9178,6.9822,0,-11.1094,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.009792496,-0.006079354,0.012944751,-0.006715318
[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,ChCl,C[N+](C)(C)CCO.[Cl-],416.7,0.332,159.4099,121.4344,322.407,461.0757,939.1721,14.1385,0.1641,221.5786,-36.0707,0.9178,6.9822,0,-11.1094,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.009792496,-0.006079354,0.012944751,-0.006715318
[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,ChCl,C[N+](C)(C)CCO.[Cl-],415.5,0.333,159.4099,121.4344,322.407,461.0757,939.1721,14.1385,0.1641,221.5786,-36.0707,0.9178,6.9822,0,-11.1094,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.009792496,-0.006079354,0.012944751,-0.006715318
[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,ChCl,C[N+](C)(C)CCO.[Cl-],383.6,0.399,159.4099,121.4344,322.407,461.0757,939.1721,14.1385,0.1641,221.5786,-36.0707,0.9178,6.9822,0,-11.1094,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.009792496,-0.006079354,0.012944751,-0.006715318
[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,ChCl,C[N+](C)(C)CCO.[Cl-],382.9,0.4,159.4099,121.4344,322.407,461.0757,939.1721,14.1385,0.1641,221.5786,-36.0707,0.9178,6.9822,0,-11.1094,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.009792496,-0.006079354,0.012944751,-0.006715318
[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,ChCl,C[N+](C)(C)CCO.[Cl-],340.8,0.499,159.4099,121.4344,322.407,461.0757,939.1721,14.1385,0.1641,221.5786,-36.0707,0.9178,6.9822,0,-11.1094,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.009792496,-0.006079354,0.012944751,-0.006715318
[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,ChCl,C[N+](C)(C)CCO.[Cl-],341.5,0.499,159.4099,121.4344,322.407,461.0757,939.1721,14.1385,0.1641,221.5786,-36.0707,0.9178,6.9822,0,-11.1094,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.009792496,-0.006079354,0.012944751,-0.006715318
[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,ChCl,C[N+](C)(C)CCO.[Cl-],313.6,0.592,159.4099,121.4344,322.407,461.0757,939.1721,14.1385,0.1641,221.5786,-36.0707,0.9178,6.9822,0,-11.1094,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.009792496,-0.006079354,0.012944751,-0.006715318
[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,ChCl,C[N+](C)(C)CCO.[Cl-],313.3,0.594,159.4099,121.4344,322.407,461.0757,939.1721,14.1385,0.1641,221.5786,-36.0707,0.9178,6.9822,0,-11.1094,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.009792496,-0.006079354,0.012944751,-0.006715318
[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,ChCl,C[N+](C)(C)CCO.[Cl-],323.6,0.698,159.4099,121.4344,322.407,461.0757,939.1721,14.1385,0.1641,221.5786,-36.0707,0.9178,6.9822,0,-11.1094,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.009792496,-0.006079354,0.012944751,-0.006715318
[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,ChCl,C[N+](C)(C)CCO.[Cl-],338.9,0.802,159.4099,121.4344,322.407,461.0757,939.1721,14.1385,0.1641,221.5786,-36.0707,0.9178,6.9822,0,-11.1094,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.009792496,-0.006079354,0.012944751,-0.006715318
[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,ChCl,C[N+](C)(C)CCO.[Cl-],353.5,0.881,159.4099,121.4344,322.407,461.0757,939.1721,14.1385,0.1641,221.5786,-36.0707,0.9178,6.9822,0,-11.1094,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.009792496,-0.006079354,0.012944751,-0.006715318
[Ch][OAc],CC(=O)[O-].C[N+](C)(C)CCO,Urea,NC(N)=O,291.15,0.333333333,159.4099,121.4344,322.407,461.0757,939.1721,14.1385,0.1641,221.5786,-36.0707,0.9178,6.9822,0,-11.1094,114.8648,15.6135,250.22,96.5756,642.4576,7.9246,4.9711,72.4889,-18.7823,0.7074,2.4722,0,-4.5494,0.009792496,-0.006079354,0.009649001,-0.010401089
[MeCh]Cl,COCC[N+](C)(C)C.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],553.1,0.101,193.1782,158.1826,412.0108,565.3473,1115.3832,20.1578,0.3849,212.7554,-45.1317,0.8166,7.9457,0,-16.5897,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.012712839,-0.006279354,0.012944751,-0.006715318
[MeCh]Cl,COCC[N+](C)(C)C.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],523,0.2,193.1782,158.1826,412.0108,565.3473,1115.3832,20.1578,0.3849,212.7554,-45.1317,0.8166,7.9457,0,-16.5897,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.012712839,-0.006279354,0.012944751,-0.006715318
[MeCh]Cl,COCC[N+](C)(C)C.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],491.2,0.303,193.1782,158.1826,412.0108,565.3473,1115.3832,20.1578,0.3849,212.7554,-45.1317,0.8166,7.9457,0,-16.5897,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.012712839,-0.006279354,0.012944751,-0.006715318
[MeCh]Cl,COCC[N+](C)(C)C.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],453.7,0.401,193.1782,158.1826,412.0108,565.3473,1115.3832,20.1578,0.3849,212.7554,-45.1317,0.8166,7.9457,0,-16.5897,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.012712839,-0.006279354,0.012944751,-0.006715318
[MeCh]Cl,COCC[N+](C)(C)C.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],411.7,0.502,193.1782,158.1826,412.0108,565.3473,1115.3832,20.1578,0.3849,212.7554,-45.1317,0.8166,7.9457,0,-16.5897,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.012712839,-0.006279354,0.012944751,-0.006715318
[MeCh]Cl,COCC[N+](C)(C)C.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],416.4,0.601,193.1782,158.1826,412.0108,565.3473,1115.3832,20.1578,0.3849,212.7554,-45.1317,0.8166,7.9457,0,-16.5897,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.012712839,-0.006279354,0.012944751,-0.006715318
[MeCh]Cl,COCC[N+](C)(C)C.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],417.7,0.699,193.1782,158.1826,412.0108,565.3473,1115.3832,20.1578,0.3849,212.7554,-45.1317,0.8166,7.9457,0,-16.5897,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.012712839,-0.006279354,0.012944751,-0.006715318
[MeCh]Cl,COCC[N+](C)(C)C.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],433.3,0.852,193.1782,158.1826,412.0108,565.3473,1115.3832,20.1578,0.3849,212.7554,-45.1317,0.8166,7.9457,0,-16.5897,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.012712839,-0.006279354,0.012944751,-0.006715318
[MeCh]Cl,COCC[N+](C)(C)C.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],433.1,0.894,193.1782,158.1826,412.0108,565.3473,1115.3832,20.1578,0.3849,212.7554,-45.1317,0.8166,7.9457,0,-16.5897,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.012712839,-0.006279354,0.012944751,-0.006715318
[N1111]Cl,C[N+](C)(C)C.[Cl-],[NH4]Cl,[Cl-].[NH4+],597.88,0.1,170.1339,149.6481,378.5868,542.1793,1051.1653,19.0972,0.1957,157.9064,-43.852,0.5618,6.5021,0,-17.3924,200.514,-33.2969,525.9864,-180.4567,1452.468,13.0281,13.9794,66.7025,-43.0826,0.7182,3.5866,0,-19.6128,0.014149115,-0.006607516,0.013639317,-0.015598717
[N1111]Cl,C[N+](C)(C)C.[Cl-],[NH4]Cl,[Cl-].[NH4+],573.78,0.201,170.1339,149.6481,378.5868,542.1793,1051.1653,19.0972,0.1957,157.9064,-43.852,0.5618,6.5021,0,-17.3924,200.514,-33.2969,525.9864,-180.4567,1452.468,13.0281,13.9794,66.7025,-43.0826,0.7182,3.5866,0,-19.6128,0.014149115,-0.006607516,0.013639317,-0.015598717
[N1111]Cl,C[N+](C)(C)C.[Cl-],[NH4]Cl,[Cl-].[NH4+],527.35,0.301,170.1339,149.6481,378.5868,542.1793,1051.1653,19.0972,0.1957,157.9064,-43.852,0.5618,6.5021,0,-17.3924,200.514,-33.2969,525.9864,-180.4567,1452.468,13.0281,13.9794,66.7025,-43.0826,0.7182,3.5866,0,-19.6128,0.014149115,-0.006607516,0.013639317,-0.015598717
[N1111]Cl,C[N+](C)(C)C.[Cl-],[NH4]Cl,[Cl-].[NH4+],497.82,0.4,170.1339,149.6481,378.5868,542.1793,1051.1653,19.0972,0.1957,157.9064,-43.852,0.5618,6.5021,0,-17.3924,200.514,-33.2969,525.9864,-180.4567,1452.468,13.0281,13.9794,66.7025,-43.0826,0.7182,3.5866,0,-19.6128,0.014149115,-0.006607516,0.013639317,-0.015598717
[N1111]Cl,C[N+](C)(C)C.[Cl-],[NH4]Cl,[Cl-].[NH4+],518.9,0.499,170.1339,149.6481,378.5868,542.1793,1051.1653,19.0972,0.1957,157.9064,-43.852,0.5618,6.5021,0,-17.3924,200.514,-33.2969,525.9864,-180.4567,1452.468,13.0281,13.9794,66.7025,-43.0826,0.7182,3.5866,0,-19.6128,0.014149115,-0.006607516,0.013639317,-0.015598717
[N1111]Cl,C[N+](C)(C)C.[Cl-],[NH4]Cl,[Cl-].[NH4+],540.6,0.6,170.1339,149.6481,378.5868,542.1793,1051.1653,19.0972,0.1957,157.9064,-43.852,0.5618,6.5021,0,-17.3924,200.514,-33.2969,525.9864,-180.4567,1452.468,13.0281,13.9794,66.7025,-43.0826,0.7182,3.5866,0,-19.6128,0.014149115,-0.006607516,0.013639317,-0.015598717
[N1111]Cl,C[N+](C)(C)C.[Cl-],[NH4]Cl,[Cl-].[NH4+],552.2,0.7,170.1339,149.6481,378.5868,542.1793,1051.1653,19.0972,0.1957,157.9064,-43.852,0.5618,6.5021,0,-17.3924,200.514,-33.2969,525.9864,-180.4567,1452.468,13.0281,13.9794,66.7025,-43.0826,0.7182,3.5866,0,-19.6128,0.014149115,-0.006607516,0.013639317,-0.015598717
[N1111]Cl,C[N+](C)(C)C.[Cl-],[NH4]Cl,[Cl-].[NH4+],565.6,0.801,170.1339,149.6481,378.5868,542.1793,1051.1653,19.0972,0.1957,157.9064,-43.852,0.5618,6.5021,0,-17.3924,200.514,-33.2969,525.9864,-180.4567,1452.468,13.0281,13.9794,66.7025,-43.0826,0.7182,3.5866,0,-19.6128,0.014149115,-0.006607516,0.013639317,-0.015598717
[N1111]Cl,C[N+](C)(C)C.[Cl-],[NH4]Cl,[Cl-].[NH4+],593.8,0.9,170.1339,149.6481,378.5868,542.1793,1051.1653,19.0972,0.1957,157.9064,-43.852,0.5618,6.5021,0,-17.3924,200.514,-33.2969,525.9864,-180.4567,1452.468,13.0281,13.9794,66.7025,-43.0826,0.7182,3.5866,0,-19.6128,0.014149115,-0.006607516,0.013639317,-0.015598717
[N1111]Cl,C[N+](C)(C)C.[Cl-],[NH4]Cl,[Cl-].[NH4+],601.7,0.945,170.1339,149.6481,378.5868,542.1793,1051.1653,19.0972,0.1957,157.9064,-43.852,0.5618,6.5021,0,-17.3924,200.514,-33.2969,525.9864,-180.4567,1452.468,13.0281,13.9794,66.7025,-43.0826,0.7182,3.5866,0,-19.6128,0.014149115,-0.006607516,0.013639317,-0.015598717
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],601.9,0.054,162.9315,172.4918,369.9881,587.0596,1065.4834,19.8673,0.0001,239.8706,-41.3383,0.5647,8.618,0,-13.5139,170.1339,149.6481,378.5868,542.1793,1051.1653,19.0972,0.1957,157.9064,-43.852,0.5618,6.5021,0,-17.3924,0.012944805,-0.005009571,0.014149115,-0.006607516
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],596.4,0.1,162.9315,172.4918,369.9881,587.0596,1065.4834,19.8673,0.0001,239.8706,-41.3383,0.5647,8.618,0,-13.5139,170.1339,149.6481,378.5868,542.1793,1051.1653,19.0972,0.1957,157.9064,-43.852,0.5618,6.5021,0,-17.3924,0.012944805,-0.005009571,0.014149115,-0.006607516
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],563.1,0.199,162.9315,172.4918,369.9881,587.0596,1065.4834,19.8673,0.0001,239.8706,-41.3383,0.5647,8.618,0,-13.5139,170.1339,149.6481,378.5868,542.1793,1051.1653,19.0972,0.1957,157.9064,-43.852,0.5618,6.5021,0,-17.3924,0.012944805,-0.005009571,0.014149115,-0.006607516
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],532.3,0.304,162.9315,172.4918,369.9881,587.0596,1065.4834,19.8673,0.0001,239.8706,-41.3383,0.5647,8.618,0,-13.5139,170.1339,149.6481,378.5868,542.1793,1051.1653,19.0972,0.1957,157.9064,-43.852,0.5618,6.5021,0,-17.3924,0.012944805,-0.005009571,0.014149115,-0.006607516
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],507.7,0.401,162.9315,172.4918,369.9881,587.0596,1065.4834,19.8673,0.0001,239.8706,-41.3383,0.5647,8.618,0,-13.5139,170.1339,149.6481,378.5868,542.1793,1051.1653,19.0972,0.1957,157.9064,-43.852,0.5618,6.5021,0,-17.3924,0.012944805,-0.005009571,0.014149115,-0.006607516
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],475.7,0.5,162.9315,172.4918,369.9881,587.0596,1065.4834,19.8673,0.0001,239.8706,-41.3383,0.5647,8.618,0,-13.5139,170.1339,149.6481,378.5868,542.1793,1051.1653,19.0972,0.1957,157.9064,-43.852,0.5618,6.5021,0,-17.3924,0.012944805,-0.005009571,0.014149115,-0.006607516
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],447.7,0.6,162.9315,172.4918,369.9881,587.0596,1065.4834,19.8673,0.0001,239.8706,-41.3383,0.5647,8.618,0,-13.5139,170.1339,149.6481,378.5868,542.1793,1051.1653,19.0972,0.1957,157.9064,-43.852,0.5618,6.5021,0,-17.3924,0.012944805,-0.005009571,0.014149115,-0.006607516
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],459,0.7,162.9315,172.4918,369.9881,587.0596,1065.4834,19.8673,0.0001,239.8706,-41.3383,0.5647,8.618,0,-13.5139,170.1339,149.6481,378.5868,542.1793,1051.1653,19.0972,0.1957,157.9064,-43.852,0.5618,6.5021,0,-17.3924,0.012944805,-0.005009571,0.014149115,-0.006607516
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],490.9,0.8,162.9315,172.4918,369.9881,587.0596,1065.4834,19.8673,0.0001,239.8706,-41.3383,0.5647,8.618,0,-13.5139,170.1339,149.6481,378.5868,542.1793,1051.1653,19.0972,0.1957,157.9064,-43.852,0.5618,6.5021,0,-17.3924,0.012944805,-0.005009571,0.014149115,-0.006607516
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],512.9,0.889,162.9315,172.4918,369.9881,587.0596,1065.4834,19.8673,0.0001,239.8706,-41.3383,0.5647,8.618,0,-13.5139,170.1339,149.6481,378.5868,542.1793,1051.1653,19.0972,0.1957,157.9064,-43.852,0.5618,6.5021,0,-17.3924,0.012944805,-0.005009571,0.014149115,-0.006607516
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],[N1111]Cl,C[N+](C)(C)C.[Cl-],520.9,0.932,162.9315,172.4918,369.9881,587.0596,1065.4834,19.8673,0.0001,239.8706,-41.3383,0.5647,8.618,0,-13.5139,170.1339,149.6481,378.5868,542.1793,1051.1653,19.0972,0.1957,157.9064,-43.852,0.5618,6.5021,0,-17.3924,0.012944805,-0.005009571,0.014149115,-0.006607516
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],568.7,0.062,162.9315,172.4918,369.9881,587.0596,1065.4834,19.8673,0.0001,239.8706,-41.3383,0.5647,8.618,0,-13.5139,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.012944805,-0.005009571,0.012944751,-0.006715318
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],564,0.086,162.9315,172.4918,369.9881,587.0596,1065.4834,19.8673,0.0001,239.8706,-41.3383,0.5647,8.618,0,-13.5139,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.012944805,-0.005009571,0.012944751,-0.006715318
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],558.7,0.153,162.9315,172.4918,369.9881,587.0596,1065.4834,19.8673,0.0001,239.8706,-41.3383,0.5647,8.618,0,-13.5139,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.012944805,-0.005009571,0.012944751,-0.006715318
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],548.4,0.206,162.9315,172.4918,369.9881,587.0596,1065.4834,19.8673,0.0001,239.8706,-41.3383,0.5647,8.618,0,-13.5139,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.012944805,-0.005009571,0.012944751,-0.006715318
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],540.8,0.27,162.9315,172.4918,369.9881,587.0596,1065.4834,19.8673,0.0001,239.8706,-41.3383,0.5647,8.618,0,-13.5139,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.012944805,-0.005009571,0.012944751,-0.006715318
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],532.6,0.316,162.9315,172.4918,369.9881,587.0596,1065.4834,19.8673,0.0001,239.8706,-41.3383,0.5647,8.618,0,-13.5139,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.012944805,-0.005009571,0.012944751,-0.006715318
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],522.3,0.358,162.9315,172.4918,369.9881,587.0596,1065.4834,19.8673,0.0001,239.8706,-41.3383,0.5647,8.618,0,-13.5139,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.012944805,-0.005009571,0.012944751,-0.006715318
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],515.8,0.404,162.9315,172.4918,369.9881,587.0596,1065.4834,19.8673,0.0001,239.8706,-41.3383,0.5647,8.618,0,-13.5139,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.012944805,-0.005009571,0.012944751,-0.006715318
[N2222]Cl,CC[N+](CC)(CC)CC.[Cl-],ChCl,C[N+](C)(C)CCO.[Cl-],503.3,0.503,162.9315,172.4918,369.9881,587.0596,1065.4834,19.8673,0.0001,239.8706,-41.3383,0.5647,8.618,0,-13.5139,171.9745,120.106,311.401,376.8907,713.9818,15.0395,0.229,188.1524,-43.9005,0.6451,6.901,0,-16.944,0.012944805,-0.005009571,0.012944751,-0.006715318
